billId,assessmentId,propertyId,countyId,taxYear,amountDue,dueDate,paidDate,status
TAX-007865,ASM-007865,PROP-02622,CTY-039,2025,3657,2025-11-01,2025-10-18,paid
TAX-007866,ASM-007866,PROP-02622,CTY-039,2026,3871,2026-11-01,,outstanding
TAX-007867,ASM-007867,PROP-02623,CTY-039,2024,3730,2024-11-01,2024-09-29,paid
TAX-007868,ASM-007868,PROP-02623,CTY-039,2025,4010,2025-11-01,2025-10-19,paid
TAX-007869,ASM-007869,PROP-02623,CTY-039,2026,4297,2026-11-01,,outstanding
TAX-007870,ASM-007870,PROP-02624,CTY-039,2024,4516,2024-11-01,2024-09-29,paid
TAX-007871,ASM-007871,PROP-02624,CTY-039,2025,4676,2025-11-01,2025-10-05,paid
TAX-007872,ASM-007872,PROP-02624,CTY-039,2026,5008,2026-11-01,,outstanding
TAX-007873,ASM-007873,PROP-02625,CTY-039,2024,3702,2024-11-01,2024-09-28,paid
TAX-007874,ASM-007874,PROP-02625,CTY-039,2025,3962,2025-11-01,2025-09-29,paid
TAX-007875,ASM-007875,PROP-02625,CTY-039,2026,4157,2026-11-01,,outstanding
TAX-007876,ASM-007876,PROP-02626,CTY-039,2024,4210,2024-11-01,2024-10-08,paid
TAX-007877,ASM-007877,PROP-02626,CTY-039,2025,4360,2025-11-01,2025-10-07,paid
TAX-007878,ASM-007878,PROP-02626,CTY-039,2026,4679,2026-11-01,,outstanding
TAX-007879,ASM-007879,PROP-02627,CTY-039,2024,5303,2024-11-01,2024-10-26,paid
TAX-007880,ASM-007880,PROP-02627,CTY-039,2025,5587,2025-11-01,2025-10-23,paid
TAX-007881,ASM-007881,PROP-02627,CTY-039,2026,5859,2026-11-01,,outstanding
TAX-007882,ASM-007882,PROP-02628,CTY-039,2024,4235,2024-11-01,2024-10-30,paid
TAX-007883,ASM-007883,PROP-02628,CTY-039,2025,4406,2025-11-01,2025-10-30,paid
TAX-007884,ASM-007884,PROP-02628,CTY-039,2026,4642,2026-11-01,,outstanding
TAX-007885,ASM-007885,PROP-02629,CTY-039,2024,3085,2024-11-01,2024-10-04,paid
TAX-007886,ASM-007886,PROP-02629,CTY-039,2025,3246,2025-11-01,2025-09-23,paid
TAX-007887,ASM-007887,PROP-02629,CTY-039,2026,3449,2026-11-01,,outstanding
TAX-007888,ASM-007888,PROP-02630,CTY-039,2024,4862,2024-11-01,2024-10-27,paid
TAX-007889,ASM-007889,PROP-02630,CTY-039,2025,5165,2025-11-01,2025-10-19,paid
TAX-007890,ASM-007890,PROP-02630,CTY-039,2026,5426,2026-11-01,,outstanding
TAX-007891,ASM-007891,PROP-02631,CTY-039,2024,5268,2024-11-01,2024-09-27,paid
TAX-007892,ASM-007892,PROP-02631,CTY-039,2025,5580,2025-11-01,2025-11-01,paid
TAX-007893,ASM-007893,PROP-02631,CTY-039,2026,5820,2026-11-01,,outstanding
TAX-007894,ASM-007894,PROP-02632,CTY-039,2024,5395,2024-11-01,2024-10-16,paid
TAX-007895,ASM-007895,PROP-02632,CTY-039,2025,5697,2025-11-01,2025-10-15,paid
TAX-007896,ASM-007896,PROP-02632,CTY-039,2026,6118,2026-11-01,,outstanding
TAX-007897,ASM-007897,PROP-02633,CTY-039,2024,5195,2024-11-01,2024-10-04,paid
TAX-007898,ASM-007898,PROP-02633,CTY-039,2025,5535,2025-11-01,2025-09-27,paid
TAX-007899,ASM-007899,PROP-02633,CTY-039,2026,5772,2026-11-01,,outstanding
TAX-007900,ASM-007900,PROP-02634,CTY-039,2024,3888,2024-11-01,2024-09-26,paid
TAX-007901,ASM-007901,PROP-02634,CTY-039,2025,4051,2025-11-01,2025-10-11,paid
TAX-007902,ASM-007902,PROP-02634,CTY-039,2026,4262,2026-11-01,,outstanding
TAX-007903,ASM-007903,PROP-02635,CTY-039,2024,4319,2024-11-01,2024-10-31,paid
TAX-007904,ASM-007904,PROP-02635,CTY-039,2025,4490,2025-11-01,2025-10-19,paid
TAX-007905,ASM-007905,PROP-02635,CTY-039,2026,4778,2026-11-01,,outstanding
TAX-007906,ASM-007906,PROP-02636,CTY-039,2024,5151,2024-11-01,2024-10-31,paid
TAX-007907,ASM-007907,PROP-02636,CTY-039,2025,5399,2025-11-01,2025-10-02,paid
TAX-007908,ASM-007908,PROP-02636,CTY-039,2026,5822,2026-11-01,,outstanding
TAX-007909,ASM-007909,PROP-02637,CTY-039,2024,5117,2024-11-01,2024-10-11,paid
TAX-007910,ASM-007910,PROP-02637,CTY-039,2025,5358,2025-11-01,2025-10-23,paid
TAX-007911,ASM-007911,PROP-02637,CTY-039,2026,5654,2026-11-01,,outstanding
TAX-007912,ASM-007912,PROP-02638,CTY-039,2024,4784,2024-11-01,2024-09-26,paid
TAX-007913,ASM-007913,PROP-02638,CTY-039,2025,5011,2025-11-01,2025-10-16,paid
TAX-007914,ASM-007914,PROP-02638,CTY-039,2026,5320,2026-11-01,,outstanding
TAX-007915,ASM-007915,PROP-02639,CTY-039,2024,4609,2024-11-01,2024-10-13,paid
TAX-007916,ASM-007916,PROP-02639,CTY-039,2025,4910,2025-11-01,2025-10-22,paid
TAX-007917,ASM-007917,PROP-02639,CTY-039,2026,5107,2026-11-01,,outstanding
TAX-007918,ASM-007918,PROP-02640,CTY-039,2024,5232,2024-11-01,2024-10-13,paid
TAX-007919,ASM-007919,PROP-02640,CTY-039,2025,5607,2025-11-01,2025-09-25,paid
TAX-007920,ASM-007920,PROP-02640,CTY-039,2026,5904,2026-11-01,,outstanding
TAX-007921,ASM-007921,PROP-02641,CTY-039,2024,3965,2024-11-01,2024-10-25,paid
TAX-007922,ASM-007922,PROP-02641,CTY-039,2025,4119,2025-11-01,2025-10-10,paid
TAX-007923,ASM-007923,PROP-02641,CTY-039,2026,4364,2026-11-01,,outstanding
TAX-007924,ASM-007924,PROP-02642,CTY-039,2024,5081,2024-11-01,2024-10-22,paid
TAX-007925,ASM-007925,PROP-02642,CTY-039,2025,5390,2025-11-01,2025-10-25,paid
TAX-007926,ASM-007926,PROP-02642,CTY-039,2026,5628,2026-11-01,,outstanding
TAX-007927,ASM-007927,PROP-02643,CTY-039,2024,4152,2024-11-01,2024-10-01,paid
TAX-007928,ASM-007928,PROP-02643,CTY-039,2025,4288,2025-11-01,2025-10-25,paid
TAX-007929,ASM-007929,PROP-02643,CTY-039,2026,4594,2026-11-01,,outstanding
TAX-007930,ASM-007930,PROP-02644,CTY-039,2024,5375,2024-11-01,2024-09-27,paid
TAX-007931,ASM-007931,PROP-02644,CTY-039,2025,5603,2025-11-01,2025-10-24,paid
TAX-007932,ASM-007932,PROP-02644,CTY-039,2026,5971,2026-11-01,,outstanding
TAX-007933,ASM-007933,PROP-02645,CTY-039,2024,5613,2024-11-01,2024-10-30,paid
TAX-007934,ASM-007934,PROP-02645,CTY-039,2025,5810,2025-11-01,2025-10-26,paid
TAX-007935,ASM-007935,PROP-02645,CTY-039,2026,6023,2026-11-01,,outstanding
TAX-007936,ASM-007936,PROP-02646,CTY-039,2024,6372,2024-11-01,2024-10-19,paid
TAX-007937,ASM-007937,PROP-02646,CTY-039,2025,6794,2025-11-01,2025-10-12,paid
TAX-007938,ASM-007938,PROP-02646,CTY-039,2026,7274,2026-11-01,,outstanding
TAX-007939,ASM-007939,PROP-02647,CTY-039,2024,4857,2024-11-01,2024-10-10,paid
TAX-007940,ASM-007940,PROP-02647,CTY-039,2025,5021,2025-11-01,2025-10-08,paid
TAX-007941,ASM-007941,PROP-02647,CTY-039,2026,5413,2026-11-01,,outstanding
TAX-007942,ASM-007942,PROP-02648,CTY-042,2024,5785,2024-11-01,2024-10-02,paid
TAX-007943,ASM-007943,PROP-02648,CTY-042,2025,6297,2025-11-01,2025-10-14,paid
TAX-007944,ASM-007944,PROP-02648,CTY-042,2026,6936,2026-11-01,,outstanding
TAX-007945,ASM-007945,PROP-02649,CTY-042,2024,5160,2024-11-01,2024-10-01,paid
TAX-007946,ASM-007946,PROP-02649,CTY-042,2025,5510,2025-11-01,2025-11-01,paid
TAX-007947,ASM-007947,PROP-02649,CTY-042,2026,6070,2026-11-01,,outstanding
TAX-007948,ASM-007948,PROP-02650,CTY-042,2024,5317,2024-11-01,2024-09-27,paid
TAX-007949,ASM-007949,PROP-02650,CTY-042,2025,5824,2025-11-01,2025-10-04,paid
TAX-007950,ASM-007950,PROP-02650,CTY-042,2026,6099,2026-11-01,,outstanding
TAX-007951,ASM-007951,PROP-02651,CTY-042,2024,5206,2024-11-01,2024-09-23,paid
TAX-007952,ASM-007952,PROP-02651,CTY-042,2025,5558,2025-11-01,2025-10-31,paid
TAX-007953,ASM-007953,PROP-02651,CTY-042,2026,6042,2026-11-01,,outstanding
TAX-007954,ASM-007954,PROP-02652,CTY-042,2024,5908,2024-11-01,2024-09-22,paid
TAX-007955,ASM-007955,PROP-02652,CTY-042,2025,6455,2025-11-01,2025-10-15,paid
TAX-007956,ASM-007956,PROP-02652,CTY-042,2026,6997,2026-11-01,,outstanding
TAX-007957,ASM-007957,PROP-02653,CTY-042,2024,6250,2024-11-01,2024-10-25,paid
TAX-007958,ASM-007958,PROP-02653,CTY-042,2025,6564,2025-11-01,2025-10-31,paid
TAX-007959,ASM-007959,PROP-02653,CTY-042,2026,6882,2026-11-01,,outstanding
TAX-007960,ASM-007960,PROP-02654,CTY-042,2024,6515,2024-11-01,2024-10-21,paid
TAX-007961,ASM-007961,PROP-02654,CTY-042,2025,6561,2025-11-01,2025-10-25,paid
TAX-007962,ASM-007962,PROP-02654,CTY-042,2026,7465,2026-11-01,,outstanding
TAX-007963,ASM-007963,PROP-02655,CTY-042,2024,6031,2024-11-01,2024-09-30,paid
TAX-007964,ASM-007964,PROP-02655,CTY-042,2025,6577,2025-11-01,2025-09-28,paid
TAX-007965,ASM-007965,PROP-02655,CTY-042,2026,6937,2026-11-01,,outstanding
TAX-007966,ASM-007966,PROP-02656,CTY-042,2024,6804,2024-11-01,2024-10-02,paid
TAX-007967,ASM-007967,PROP-02656,CTY-042,2025,6800,2025-11-01,2025-09-29,paid
TAX-007968,ASM-007968,PROP-02656,CTY-042,2026,8221,2026-11-01,,outstanding
TAX-007969,ASM-007969,PROP-02657,CTY-042,2024,4897,2024-11-01,2024-10-11,paid
TAX-007970,ASM-007970,PROP-02657,CTY-042,2025,5098,2025-11-01,2025-10-19,paid
TAX-007971,ASM-007971,PROP-02657,CTY-042,2026,5317,2026-11-01,,outstanding
TAX-007972,ASM-007972,PROP-02658,CTY-042,2024,5248,2024-11-01,2024-10-13,paid
TAX-007973,ASM-007973,PROP-02658,CTY-042,2025,5535,2025-11-01,2025-09-24,paid
TAX-007974,ASM-007974,PROP-02658,CTY-042,2026,5765,2026-11-01,,outstanding
TAX-007975,ASM-007975,PROP-02659,CTY-042,2024,6440,2024-11-01,2024-10-14,paid
TAX-007976,ASM-007976,PROP-02659,CTY-042,2025,6832,2025-11-01,2025-10-16,paid
TAX-007977,ASM-007977,PROP-02659,CTY-042,2026,7191,2026-11-01,,outstanding
TAX-007978,ASM-007978,PROP-02660,CTY-042,2024,5494,2024-11-01,2024-10-08,paid
TAX-007979,ASM-007979,PROP-02660,CTY-042,2025,5788,2025-11-01,2025-10-06,paid
TAX-007980,ASM-007980,PROP-02660,CTY-042,2026,6160,2026-11-01,,outstanding
TAX-007981,ASM-007981,PROP-02661,CTY-042,2024,6957,2024-11-01,2024-09-30,paid
TAX-007982,ASM-007982,PROP-02661,CTY-042,2025,7317,2025-11-01,2025-10-25,paid
TAX-007983,ASM-007983,PROP-02661,CTY-042,2026,7976,2026-11-01,,outstanding
TAX-007984,ASM-007984,PROP-02662,CTY-042,2024,6380,2024-11-01,2024-11-01,paid
TAX-007985,ASM-007985,PROP-02662,CTY-042,2025,6936,2025-11-01,2025-10-30,paid
TAX-007986,ASM-007986,PROP-02662,CTY-042,2026,7640,2026-11-01,,outstanding
TAX-007987,ASM-007987,PROP-02663,CTY-042,2024,5117,2024-11-01,2024-10-05,paid
TAX-007988,ASM-007988,PROP-02663,CTY-042,2025,5532,2025-11-01,2025-10-07,paid
TAX-007989,ASM-007989,PROP-02663,CTY-042,2026,5933,2026-11-01,,outstanding
TAX-007990,ASM-007990,PROP-02664,CTY-042,2024,5639,2024-11-01,2024-10-08,paid
TAX-007991,ASM-007991,PROP-02664,CTY-042,2025,6104,2025-11-01,2025-09-22,paid
TAX-007992,ASM-007992,PROP-02664,CTY-042,2026,6434,2026-11-01,,outstanding
TAX-007993,ASM-007993,PROP-02665,CTY-042,2024,6668,2024-11-01,2024-10-16,paid
TAX-007994,ASM-007994,PROP-02665,CTY-042,2025,7051,2025-11-01,2025-10-28,paid
TAX-007995,ASM-007995,PROP-02665,CTY-042,2026,7720,2026-11-01,,outstanding
TAX-007996,ASM-007996,PROP-02666,CTY-042,2024,5470,2024-11-01,2024-10-07,paid
TAX-007997,ASM-007997,PROP-02666,CTY-042,2025,6011,2025-11-01,2025-09-24,paid
TAX-007998,ASM-007998,PROP-02666,CTY-042,2026,6462,2026-11-01,,outstanding
TAX-007999,ASM-007999,PROP-02667,CTY-042,2024,5262,2024-11-01,2024-09-25,paid
TAX-008000,ASM-008000,PROP-02667,CTY-042,2025,5708,2025-11-01,2025-10-02,paid
TAX-008001,ASM-008001,PROP-02667,CTY-042,2026,6009,2026-11-01,,outstanding
TAX-008002,ASM-008002,PROP-02668,CTY-042,2024,5438,2024-11-01,2024-09-22,paid
TAX-008003,ASM-008003,PROP-02668,CTY-042,2025,5904,2025-11-01,2025-10-03,paid
TAX-008004,ASM-008004,PROP-02668,CTY-042,2026,6456,2026-11-01,,outstanding
TAX-008005,ASM-008005,PROP-02669,CTY-042,2024,6150,2024-11-01,2024-10-15,paid
TAX-008006,ASM-008006,PROP-02669,CTY-042,2025,6473,2025-11-01,2025-10-22,paid
TAX-008007,ASM-008007,PROP-02669,CTY-042,2026,6844,2026-11-01,,outstanding
TAX-008008,ASM-008008,PROP-02670,CTY-042,2024,4875,2024-11-01,2024-10-30,paid
TAX-008009,ASM-008009,PROP-02670,CTY-042,2025,5294,2025-11-01,2025-10-25,paid
TAX-008010,ASM-008010,PROP-02670,CTY-042,2026,5762,2026-11-01,,outstanding
TAX-008011,ASM-008011,PROP-02671,CTY-042,2024,4763,2024-11-01,2024-10-08,paid
TAX-008012,ASM-008012,PROP-02671,CTY-042,2025,5055,2025-11-01,2025-10-30,paid
TAX-008013,ASM-008013,PROP-02671,CTY-042,2026,4976,2026-11-01,,outstanding
TAX-008014,ASM-008014,PROP-02672,CTY-042,2024,5012,2024-11-01,2024-10-17,paid
TAX-008015,ASM-008015,PROP-02672,CTY-042,2025,5263,2025-11-01,2025-09-29,paid
TAX-008016,ASM-008016,PROP-02672,CTY-042,2026,5754,2026-11-01,,outstanding
TAX-008017,ASM-008017,PROP-02673,CTY-042,2024,5700,2024-11-01,2024-09-29,paid
TAX-008018,ASM-008018,PROP-02673,CTY-042,2025,6168,2025-11-01,2025-10-21,paid
TAX-008019,ASM-008019,PROP-02673,CTY-042,2026,6568,2026-11-01,,outstanding
TAX-008020,ASM-008020,PROP-02674,CTY-042,2024,5477,2024-11-01,2024-10-26,paid
TAX-008021,ASM-008021,PROP-02674,CTY-042,2025,5978,2025-11-01,2025-10-07,paid
TAX-008022,ASM-008022,PROP-02674,CTY-042,2026,6441,2026-11-01,,outstanding
TAX-008023,ASM-008023,PROP-02675,CTY-042,2024,5009,2024-11-01,2024-09-24,paid
TAX-008024,ASM-008024,PROP-02675,CTY-042,2025,5483,2025-11-01,2025-10-27,paid
TAX-008025,ASM-008025,PROP-02675,CTY-042,2026,5511,2026-11-01,,outstanding
TAX-008026,ASM-008026,PROP-02676,CTY-042,2024,6499,2024-11-01,2024-10-28,paid
TAX-008027,ASM-008027,PROP-02676,CTY-042,2025,6870,2025-11-01,2025-10-23,paid
TAX-008028,ASM-008028,PROP-02676,CTY-042,2026,7221,2026-11-01,,outstanding
TAX-008029,ASM-008029,PROP-02677,CTY-042,2024,6347,2024-11-01,2024-10-16,paid
TAX-008030,ASM-008030,PROP-02677,CTY-042,2025,6811,2025-11-01,2025-10-21,paid
TAX-008031,ASM-008031,PROP-02677,CTY-042,2026,7326,2026-11-01,,outstanding
TAX-008032,ASM-008032,PROP-02678,CTY-042,2024,6103,2024-11-01,2024-10-12,paid
TAX-008033,ASM-008033,PROP-02678,CTY-042,2025,6440,2025-11-01,2025-09-25,paid
TAX-008034,ASM-008034,PROP-02678,CTY-042,2026,6799,2026-11-01,,outstanding
TAX-008035,ASM-008035,PROP-02679,CTY-042,2024,6114,2024-11-01,2024-10-08,paid
TAX-008036,ASM-008036,PROP-02679,CTY-042,2025,6598,2025-11-01,2025-10-18,paid
TAX-008037,ASM-008037,PROP-02679,CTY-042,2026,7145,2026-11-01,,outstanding
TAX-008038,ASM-008038,PROP-02680,CTY-042,2024,5301,2024-11-01,2024-10-19,paid
TAX-008039,ASM-008039,PROP-02680,CTY-042,2025,5596,2025-11-01,2025-10-30,paid
TAX-008040,ASM-008040,PROP-02680,CTY-042,2026,6057,2026-11-01,,outstanding
TAX-008041,ASM-008041,PROP-02681,CTY-042,2024,6632,2024-11-01,2024-10-31,paid
TAX-008042,ASM-008042,PROP-02681,CTY-042,2025,6937,2025-11-01,2025-10-09,paid
TAX-008043,ASM-008043,PROP-02681,CTY-042,2026,7597,2026-11-01,,outstanding
TAX-008044,ASM-008044,PROP-02682,CTY-042,2024,7278,2024-11-01,2024-10-07,paid
TAX-008045,ASM-008045,PROP-02682,CTY-042,2025,7737,2025-11-01,2025-10-02,paid
TAX-008046,ASM-008046,PROP-02682,CTY-042,2026,8059,2026-11-01,,outstanding
TAX-008047,ASM-008047,PROP-02683,CTY-042,2024,5360,2024-11-01,2024-09-30,paid
TAX-008048,ASM-008048,PROP-02683,CTY-042,2025,5737,2025-11-01,2025-10-15,paid
TAX-008049,ASM-008049,PROP-02683,CTY-042,2026,6296,2026-11-01,,outstanding
TAX-008050,ASM-008050,PROP-02684,CTY-042,2024,5894,2024-11-01,2024-10-05,paid
TAX-008051,ASM-008051,PROP-02684,CTY-042,2025,6422,2025-11-01,2025-11-01,paid
TAX-008052,ASM-008052,PROP-02684,CTY-042,2026,7075,2026-11-01,,outstanding
TAX-008053,ASM-008053,PROP-02685,CTY-042,2024,5258,2024-11-01,2024-10-31,paid
TAX-008054,ASM-008054,PROP-02685,CTY-042,2025,5542,2025-11-01,2025-10-19,paid
TAX-008055,ASM-008055,PROP-02685,CTY-042,2026,5988,2026-11-01,,outstanding
TAX-008056,ASM-008056,PROP-02686,CTY-042,2024,6321,2024-11-01,2024-10-28,paid
TAX-008057,ASM-008057,PROP-02686,CTY-042,2025,6891,2025-11-01,2025-09-22,paid
TAX-008058,ASM-008058,PROP-02686,CTY-042,2026,7185,2026-11-01,,outstanding
TAX-008059,ASM-008059,PROP-02687,CTY-042,2024,5878,2024-11-01,2024-10-09,paid
TAX-008060,ASM-008060,PROP-02687,CTY-042,2025,6386,2025-11-01,2025-10-23,paid
TAX-008061,ASM-008061,PROP-02687,CTY-042,2026,6887,2026-11-01,,outstanding
TAX-008062,ASM-008062,PROP-02688,CTY-042,2024,5947,2024-11-01,2024-10-01,paid
TAX-008063,ASM-008063,PROP-02688,CTY-042,2025,6242,2025-11-01,2025-10-16,paid
TAX-008064,ASM-008064,PROP-02688,CTY-042,2026,6775,2026-11-01,,outstanding
TAX-008065,ASM-008065,PROP-02689,CTY-042,2024,6186,2024-11-01,2024-10-27,paid
TAX-008066,ASM-008066,PROP-02689,CTY-042,2025,6516,2025-11-01,2025-11-01,paid
TAX-008067,ASM-008067,PROP-02689,CTY-042,2026,6811,2026-11-01,,outstanding
TAX-008068,ASM-008068,PROP-02690,CTY-042,2024,4857,2024-11-01,2024-10-08,paid
TAX-008069,ASM-008069,PROP-02690,CTY-042,2025,5197,2025-11-01,2025-10-06,paid
TAX-008070,ASM-008070,PROP-02690,CTY-042,2026,5487,2026-11-01,,outstanding
TAX-008071,ASM-008071,PROP-02691,CTY-042,2024,6451,2024-11-01,2024-10-11,paid
TAX-008072,ASM-008072,PROP-02691,CTY-042,2025,6858,2025-11-01,2025-10-15,paid
TAX-008073,ASM-008073,PROP-02691,CTY-042,2026,7466,2026-11-01,,outstanding
TAX-008074,ASM-008074,PROP-02692,CTY-042,2024,6262,2024-11-01,2024-10-07,paid
TAX-008075,ASM-008075,PROP-02692,CTY-042,2025,6855,2025-11-01,2025-10-11,paid
TAX-008076,ASM-008076,PROP-02692,CTY-042,2026,7398,2026-11-01,,outstanding
TAX-008077,ASM-008077,PROP-02693,CTY-042,2024,5177,2024-11-01,2024-10-30,paid
TAX-008078,ASM-008078,PROP-02693,CTY-042,2025,5435,2025-11-01,2025-10-20,paid
TAX-008079,ASM-008079,PROP-02693,CTY-042,2026,5903,2026-11-01,,outstanding
TAX-008080,ASM-008080,PROP-02694,CTY-042,2024,6327,2024-11-01,2024-10-07,paid
TAX-008081,ASM-008081,PROP-02694,CTY-042,2025,6899,2025-11-01,2025-10-02,paid
TAX-008082,ASM-008082,PROP-02694,CTY-042,2026,7339,2026-11-01,,outstanding
TAX-008083,ASM-008083,PROP-02695,CTY-042,2024,6784,2024-11-01,2024-09-24,paid
TAX-008084,ASM-008084,PROP-02695,CTY-042,2025,7272,2025-11-01,2025-10-13,paid
TAX-008085,ASM-008085,PROP-02695,CTY-042,2026,7940,2026-11-01,,outstanding
TAX-008086,ASM-008086,PROP-02696,CTY-042,2024,5372,2024-11-01,2024-09-26,paid
TAX-008087,ASM-008087,PROP-02696,CTY-042,2025,5905,2025-11-01,2025-10-06,paid
TAX-008088,ASM-008088,PROP-02696,CTY-042,2026,6191,2026-11-01,,outstanding
TAX-008089,ASM-008089,PROP-02697,CTY-042,2024,5821,2024-11-01,2024-10-26,paid
TAX-008090,ASM-008090,PROP-02697,CTY-042,2025,6399,2025-11-01,2025-10-30,paid
TAX-008091,ASM-008091,PROP-02697,CTY-042,2026,6905,2026-11-01,,outstanding
TAX-008092,ASM-008092,PROP-02698,CTY-042,2024,5221,2024-11-01,2024-10-16,paid
TAX-008093,ASM-008093,PROP-02698,CTY-042,2025,5536,2025-11-01,2025-10-15,paid
TAX-008094,ASM-008094,PROP-02698,CTY-042,2026,5989,2026-11-01,,outstanding
TAX-008095,ASM-008095,PROP-02699,CTY-042,2024,5443,2024-11-01,2024-10-06,paid
TAX-008096,ASM-008096,PROP-02699,CTY-042,2025,5890,2025-11-01,2025-10-24,paid
TAX-008097,ASM-008097,PROP-02699,CTY-042,2026,5883,2026-11-01,,outstanding
TAX-008098,ASM-008098,PROP-02700,CTY-042,2024,5592,2024-11-01,2024-10-05,paid
TAX-008099,ASM-008099,PROP-02700,CTY-042,2025,5986,2025-11-01,2025-10-14,paid
TAX-008100,ASM-008100,PROP-02700,CTY-042,2026,6445,2026-11-01,,outstanding
TAX-008101,ASM-008101,PROP-02701,CTY-042,2024,5944,2024-11-01,2024-10-28,paid
TAX-008102,ASM-008102,PROP-02701,CTY-042,2025,6518,2025-11-01,2025-10-26,paid
TAX-008103,ASM-008103,PROP-02701,CTY-042,2026,7033,2026-11-01,,outstanding
TAX-008104,ASM-008104,PROP-02702,CTY-042,2024,6129,2024-11-01,2024-10-24,paid
TAX-008105,ASM-008105,PROP-02702,CTY-042,2025,6618,2025-11-01,2025-10-25,paid
TAX-008106,ASM-008106,PROP-02702,CTY-042,2026,7173,2026-11-01,,outstanding
TAX-008107,ASM-008107,PROP-02703,CTY-042,2024,4858,2024-11-01,2024-10-17,paid
TAX-008108,ASM-008108,PROP-02703,CTY-042,2025,5099,2025-11-01,2025-09-29,paid
TAX-008109,ASM-008109,PROP-02703,CTY-042,2026,5537,2026-11-01,,outstanding
TAX-008110,ASM-008110,PROP-02704,CTY-041,2024,4856,2024-11-01,2024-09-22,paid
TAX-008111,ASM-008111,PROP-02704,CTY-041,2025,5188,2025-11-01,2025-10-30,paid
TAX-008112,ASM-008112,PROP-02704,CTY-041,2026,5627,2026-11-01,,outstanding
TAX-008113,ASM-008113,PROP-02705,CTY-041,2024,5607,2024-11-01,2024-10-27,paid
TAX-008114,ASM-008114,PROP-02705,CTY-041,2025,6170,2025-11-01,2025-10-14,paid
TAX-008115,ASM-008115,PROP-02705,CTY-041,2026,6597,2026-11-01,,outstanding
TAX-008116,ASM-008116,PROP-02706,CTY-041,2024,6098,2024-11-01,2024-10-07,paid
TAX-008117,ASM-008117,PROP-02706,CTY-041,2025,6501,2025-11-01,2025-10-04,paid
TAX-008118,ASM-008118,PROP-02706,CTY-041,2026,6979,2026-11-01,,outstanding
TAX-008119,ASM-008119,PROP-02707,CTY-041,2024,7752,2024-11-01,2024-10-30,paid
TAX-008120,ASM-008120,PROP-02707,CTY-041,2025,8277,2025-11-01,2025-10-01,paid
TAX-008121,ASM-008121,PROP-02707,CTY-041,2026,8614,2026-11-01,,outstanding
TAX-008122,ASM-008122,PROP-02708,CTY-041,2024,6001,2024-11-01,2024-10-09,paid
TAX-008123,ASM-008123,PROP-02708,CTY-041,2025,6605,2025-11-01,2025-10-23,paid
TAX-008124,ASM-008124,PROP-02708,CTY-041,2026,7172,2026-11-01,,outstanding
TAX-008125,ASM-008125,PROP-02709,CTY-041,2024,6308,2024-11-01,2024-10-03,paid
TAX-008126,ASM-008126,PROP-02709,CTY-041,2025,6942,2025-11-01,2025-10-22,paid
TAX-008127,ASM-008127,PROP-02709,CTY-041,2026,7348,2026-11-01,,outstanding
TAX-008128,ASM-008128,PROP-02710,CTY-041,2024,4892,2024-11-01,2024-10-31,paid
TAX-008129,ASM-008129,PROP-02710,CTY-041,2025,5093,2025-11-01,2025-09-25,paid
TAX-008130,ASM-008130,PROP-02710,CTY-041,2026,5431,2026-11-01,,outstanding
TAX-008131,ASM-008131,PROP-02711,CTY-041,2024,3753,2024-11-01,2024-10-10,paid
TAX-008132,ASM-008132,PROP-02711,CTY-041,2025,3984,2025-11-01,2025-09-22,paid
TAX-008133,ASM-008133,PROP-02711,CTY-041,2026,4288,2026-11-01,,outstanding
TAX-008134,ASM-008134,PROP-02712,CTY-041,2024,5447,2024-11-01,2024-10-26,paid
TAX-008135,ASM-008135,PROP-02712,CTY-041,2025,5959,2025-11-01,2025-09-24,paid
TAX-008136,ASM-008136,PROP-02712,CTY-041,2026,6370,2026-11-01,,outstanding
TAX-008137,ASM-008137,PROP-02713,CTY-041,2024,5793,2024-11-01,2024-09-29,paid
TAX-008138,ASM-008138,PROP-02713,CTY-041,2025,6170,2025-11-01,2025-10-31,paid
TAX-008139,ASM-008139,PROP-02713,CTY-041,2026,6704,2026-11-01,,outstanding
TAX-008140,ASM-008140,PROP-02714,CTY-041,2024,5111,2024-11-01,2024-10-19,paid
TAX-008141,ASM-008141,PROP-02714,CTY-041,2025,5496,2025-11-01,2025-10-28,paid
TAX-008142,ASM-008142,PROP-02714,CTY-041,2026,6023,2026-11-01,,outstanding
TAX-008143,ASM-008143,PROP-02715,CTY-041,2024,5912,2024-11-01,2024-10-23,paid
TAX-008144,ASM-008144,PROP-02715,CTY-041,2025,6285,2025-11-01,2025-10-01,paid
TAX-008145,ASM-008145,PROP-02715,CTY-041,2026,6637,2026-11-01,,outstanding
TAX-008146,ASM-008146,PROP-02716,CTY-041,2024,5205,2024-11-01,2024-11-01,paid
TAX-008147,ASM-008147,PROP-02716,CTY-041,2025,5521,2025-11-01,2025-10-02,paid
TAX-008148,ASM-008148,PROP-02716,CTY-041,2026,5937,2026-11-01,,outstanding
TAX-008149,ASM-008149,PROP-02717,CTY-041,2024,5534,2024-11-01,2024-10-18,paid
TAX-008150,ASM-008150,PROP-02717,CTY-041,2025,5772,2025-11-01,2025-09-23,paid
