assessmentId,propertyId,countyId,taxYear,assessedValue,priorAssessedValue,changePct,appealStatus,appealSavings
ASM-008447,PROP-02816,CTY-039,2025,391553,373108,0.0494,none,0
ASM-008448,PROP-02816,CTY-039,2026,421002,391553,0.0752,none,0
ASM-008449,PROP-02817,CTY-039,2024,328452,,0.0,none,0
ASM-008450,PROP-02817,CTY-039,2025,346502,328452,0.055,none,0
ASM-008451,PROP-02817,CTY-039,2026,369861,346502,0.0674,none,0
ASM-008452,PROP-02818,CTY-039,2024,501998,,0.0,none,0
ASM-008453,PROP-02818,CTY-039,2025,538184,501998,0.0721,none,0
ASM-008454,PROP-02818,CTY-039,2026,574116,538184,0.0668,none,0
ASM-008455,PROP-02819,CTY-039,2024,346145,,0.0,none,0
ASM-008456,PROP-02819,CTY-039,2025,360578,346145,0.0417,none,0
ASM-008457,PROP-02819,CTY-039,2026,376697,360578,0.0447,none,0
ASM-008458,PROP-02820,CTY-039,2024,459886,,0.0,none,0
ASM-008459,PROP-02820,CTY-039,2025,480020,459886,0.0438,none,0
ASM-008460,PROP-02820,CTY-039,2026,496776,480020,0.0349,none,0
ASM-008461,PROP-02821,CTY-039,2024,395866,,0.0,none,0
ASM-008462,PROP-02821,CTY-039,2025,421705,395866,0.0653,none,0
ASM-008463,PROP-02821,CTY-039,2026,439404,421705,0.042,none,0
ASM-008464,PROP-02822,CTY-039,2024,386401,,0.0,none,0
ASM-008465,PROP-02822,CTY-039,2025,405161,386401,0.0486,none,0
ASM-008466,PROP-02822,CTY-039,2026,422878,405161,0.0437,none,0
ASM-008467,PROP-02823,CTY-039,2024,414808,,0.0,none,0
ASM-008468,PROP-02823,CTY-039,2025,434806,414808,0.0482,none,0
ASM-008469,PROP-02823,CTY-039,2026,469436,434806,0.0796,none,0
ASM-008470,PROP-02824,CTY-039,2024,478164,,0.0,none,0
ASM-008471,PROP-02824,CTY-039,2025,513209,478164,0.0733,none,0
ASM-008472,PROP-02824,CTY-039,2026,539948,513209,0.0521,none,0
ASM-008473,PROP-02825,CTY-039,2024,477704,,0.0,none,0
ASM-008474,PROP-02825,CTY-039,2025,496987,477704,0.0404,none,0
ASM-008475,PROP-02825,CTY-039,2026,519844,496987,0.046,none,0
ASM-008476,PROP-02826,CTY-039,2024,428590,,0.0,none,0
ASM-008477,PROP-02826,CTY-039,2025,449896,428590,0.0497,none,0
ASM-008478,PROP-02826,CTY-039,2026,471227,449896,0.0474,none,0
ASM-008479,PROP-02827,CTY-039,2024,406992,,0.0,none,0
ASM-008480,PROP-02827,CTY-039,2025,428938,406992,0.0539,none,0
ASM-008481,PROP-02827,CTY-039,2026,454114,428938,0.0587,none,0
ASM-008482,PROP-02828,CTY-039,2024,395693,,0.0,none,0
ASM-008483,PROP-02828,CTY-039,2025,416185,395693,0.0518,none,0
ASM-008484,PROP-02828,CTY-039,2026,434343,416185,0.0436,none,0
ASM-008485,PROP-02829,CTY-039,2024,439262,,0.0,none,0
ASM-008486,PROP-02829,CTY-039,2025,468004,439262,0.0654,none,0
ASM-008487,PROP-02829,CTY-039,2026,488681,468004,0.0442,none,0
ASM-008488,PROP-02830,CTY-039,2024,450620,,0.0,none,0
ASM-008489,PROP-02830,CTY-039,2025,481487,450620,0.0685,none,0
ASM-008490,PROP-02830,CTY-039,2026,512003,481487,0.0634,none,0
ASM-008491,PROP-02831,CTY-039,2024,400618,,0.0,none,0
ASM-008492,PROP-02831,CTY-039,2025,417877,400618,0.0431,none,0
ASM-008493,PROP-02831,CTY-039,2026,433489,417877,0.0374,none,0
ASM-008494,PROP-02832,CTY-039,2024,336908,,0.0,none,0
ASM-008495,PROP-02832,CTY-039,2025,357868,336908,0.0622,none,0
ASM-008496,PROP-02832,CTY-039,2026,375119,357868,0.0482,none,0
ASM-008497,PROP-02833,CTY-039,2024,427302,,0.0,none,0
ASM-008498,PROP-02833,CTY-039,2025,442715,427302,0.0361,none,0
ASM-008499,PROP-02833,CTY-039,2026,477873,442715,0.0794,none,0
ASM-008500,PROP-02834,CTY-039,2024,475682,,0.0,none,0
ASM-008501,PROP-02834,CTY-039,2025,492560,475682,0.0355,none,0
ASM-008502,PROP-02834,CTY-039,2026,513885,492560,0.0433,none,0
ASM-008503,PROP-02835,CTY-039,2024,423935,,0.0,none,0
ASM-008504,PROP-02835,CTY-039,2025,455558,423935,0.0746,none,0
ASM-008505,PROP-02835,CTY-039,2026,486583,455558,0.0681,none,0
ASM-008506,PROP-02836,CTY-039,2024,472132,,0.0,none,0
ASM-008507,PROP-02836,CTY-039,2025,499424,472132,0.0578,none,0
ASM-008508,PROP-02836,CTY-039,2026,526236,499424,0.0537,none,0
ASM-008509,PROP-02837,CTY-039,2024,379847,,0.0,none,0
ASM-008510,PROP-02837,CTY-039,2025,399060,379847,0.0506,none,0
ASM-008511,PROP-02837,CTY-039,2026,426838,399060,0.0696,none,0
ASM-008512,PROP-02838,CTY-039,2024,386129,,0.0,none,0
ASM-008513,PROP-02838,CTY-039,2025,408987,386129,0.0592,none,0
ASM-008514,PROP-02838,CTY-039,2026,440227,408987,0.0764,none,0
ASM-008515,PROP-02839,CTY-039,2024,426424,,0.0,none,0
ASM-008516,PROP-02839,CTY-039,2025,443733,426424,0.0406,none,0
ASM-008517,PROP-02839,CTY-039,2026,476483,443733,0.0738,none,0
ASM-008518,PROP-02840,CTY-039,2024,317014,,0.0,none,0
ASM-008519,PROP-02840,CTY-039,2025,338690,317014,0.0684,none,0
ASM-008520,PROP-02840,CTY-039,2026,355418,338690,0.0494,none,0
ASM-008521,PROP-02841,CTY-039,2024,396119,,0.0,none,0
ASM-008522,PROP-02841,CTY-039,2025,413247,396119,0.0432,none,0
ASM-008523,PROP-02841,CTY-039,2026,430721,413247,0.0423,none,0
ASM-008524,PROP-02842,CTY-039,2024,502772,,0.0,none,0
ASM-008525,PROP-02842,CTY-039,2025,534609,502772,0.0633,none,0
ASM-008526,PROP-02842,CTY-039,2026,562667,534609,0.0525,none,0
ASM-008527,PROP-02843,CTY-039,2024,416532,,0.0,none,0
ASM-008528,PROP-02843,CTY-039,2025,436188,416532,0.0472,none,0
ASM-008529,PROP-02843,CTY-039,2026,465469,436188,0.0671,none,0
ASM-008530,PROP-02844,CTY-039,2024,463335,,0.0,none,0
ASM-008531,PROP-02844,CTY-039,2025,487980,463335,0.0532,none,0
ASM-008532,PROP-02844,CTY-039,2026,512026,487980,0.0493,none,0
ASM-008533,PROP-02845,CTY-039,2024,472235,,0.0,none,0
ASM-008534,PROP-02845,CTY-039,2025,500806,472235,0.0605,none,0
ASM-008535,PROP-02845,CTY-039,2026,518427,500806,0.0352,none,0
ASM-008536,PROP-02846,CTY-039,2024,419042,,0.0,none,0
ASM-008537,PROP-02846,CTY-039,2025,445631,419042,0.0635,none,0
ASM-008538,PROP-02846,CTY-039,2026,463011,445631,0.039,none,0
ASM-008539,PROP-02847,CTY-039,2024,409477,,0.0,none,0
ASM-008540,PROP-02847,CTY-039,2025,441151,409477,0.0774,none,0
ASM-008541,PROP-02847,CTY-039,2026,460279,441151,0.0434,none,0
ASM-008542,PROP-02848,CTY-039,2024,428945,,0.0,none,0
ASM-008543,PROP-02848,CTY-039,2025,445057,428945,0.0376,none,0
ASM-008544,PROP-02848,CTY-039,2026,475069,445057,0.0674,none,0
ASM-008545,PROP-02849,CTY-039,2024,334628,,0.0,none,0
ASM-008546,PROP-02849,CTY-039,2025,357666,334628,0.0688,none,0
ASM-008547,PROP-02849,CTY-039,2026,370033,357666,0.0346,none,0
ASM-008548,PROP-02850,CTY-039,2024,550640,,0.0,none,0
ASM-008549,PROP-02850,CTY-039,2025,574980,550640,0.0442,none,0
ASM-008550,PROP-02850,CTY-039,2026,596723,574980,0.0378,none,0
ASM-008551,PROP-02851,CTY-039,2024,433058,,0.0,none,0
ASM-008552,PROP-02851,CTY-039,2025,451816,433058,0.0433,none,0
ASM-008553,PROP-02851,CTY-039,2026,484121,451816,0.0715,none,0
ASM-008554,PROP-02852,CTY-039,2024,455013,,0.0,none,0
ASM-008555,PROP-02852,CTY-039,2025,485105,455013,0.0661,none,0
ASM-008556,PROP-02852,CTY-039,2026,514802,485105,0.0612,none,0
ASM-008557,PROP-02853,CTY-039,2024,623182,,0.0,none,0
ASM-008558,PROP-02853,CTY-039,2025,657458,623182,0.055,none,0
ASM-008559,PROP-02853,CTY-039,2026,692025,657458,0.0526,none,0
ASM-008560,PROP-02854,CTY-039,2024,476984,,0.0,none,0
ASM-008561,PROP-02854,CTY-039,2025,506726,476984,0.0624,none,0
ASM-008562,PROP-02854,CTY-039,2026,541465,506726,0.0686,none,0
ASM-008563,PROP-02855,CTY-039,2024,408771,,0.0,none,0
ASM-008564,PROP-02855,CTY-039,2025,437387,408771,0.07,none,0
ASM-008565,PROP-02855,CTY-039,2026,465950,437387,0.0653,none,0
ASM-008566,PROP-02856,CTY-039,2024,509770,,0.0,none,0
ASM-008567,PROP-02856,CTY-039,2025,540138,509770,0.0596,none,0
ASM-008568,PROP-02856,CTY-039,2026,559927,540138,0.0366,none,0
ASM-008569,PROP-02857,CTY-039,2024,309141,,0.0,none,0
ASM-008570,PROP-02857,CTY-039,2025,323238,309141,0.0456,none,0
ASM-008571,PROP-02857,CTY-039,2026,346123,323238,0.0708,none,0
ASM-008572,PROP-02858,CTY-039,2024,413762,,0.0,none,0
ASM-008573,PROP-02858,CTY-039,2025,440463,413762,0.0645,none,0
ASM-008574,PROP-02858,CTY-039,2026,461843,440463,0.0485,none,0
ASM-008575,PROP-02859,CTY-039,2024,395641,,0.0,none,0
ASM-008576,PROP-02859,CTY-039,2025,419419,395641,0.0601,none,0
ASM-008577,PROP-02859,CTY-039,2026,435339,419419,0.038,none,0
ASM-008578,PROP-02860,CTY-039,2024,435399,,0.0,none,0
ASM-008579,PROP-02860,CTY-039,2025,464968,435399,0.0679,none,0
ASM-008580,PROP-02860,CTY-039,2026,483588,464968,0.04,none,0
ASM-008581,PROP-02861,CTY-039,2024,413928,,0.0,none,0
ASM-008582,PROP-02861,CTY-039,2025,440467,413928,0.0641,none,0
ASM-008583,PROP-02861,CTY-039,2026,455355,440467,0.0338,none,0
ASM-008584,PROP-02862,CTY-039,2024,402843,,0.0,none,0
ASM-008585,PROP-02862,CTY-039,2025,419581,402843,0.0415,none,0
ASM-008586,PROP-02862,CTY-039,2026,452296,419581,0.078,none,0
ASM-008587,PROP-02863,CTY-039,2024,342972,,0.0,none,0
ASM-008588,PROP-02863,CTY-039,2025,357156,342972,0.0414,none,0
ASM-008589,PROP-02863,CTY-039,2026,381019,357156,0.0668,none,0
ASM-008590,PROP-02864,CTY-039,2024,519814,,0.0,none,0
ASM-008591,PROP-02864,CTY-039,2025,551290,519814,0.0606,none,0
ASM-008592,PROP-02864,CTY-039,2026,591620,551290,0.0732,none,0
ASM-008593,PROP-02865,CTY-039,2024,562030,,0.0,none,0
ASM-008594,PROP-02865,CTY-039,2025,589496,562030,0.0489,none,0
ASM-008595,PROP-02865,CTY-039,2026,628714,589496,0.0665,none,0
ASM-008596,PROP-02866,CTY-039,2024,582637,,0.0,none,0
ASM-008597,PROP-02866,CTY-039,2025,608658,582637,0.0447,none,0
ASM-008598,PROP-02866,CTY-039,2026,636953,608658,0.0465,none,0
ASM-008599,PROP-02867,CTY-039,2024,518087,,0.0,none,0
ASM-008600,PROP-02867,CTY-039,2025,548020,518087,0.0578,none,0
ASM-008601,PROP-02867,CTY-039,2026,567881,548020,0.0362,none,0
ASM-008602,PROP-02868,CTY-039,2024,442915,,0.0,none,0
ASM-008603,PROP-02868,CTY-039,2025,461195,442915,0.0413,none,0
ASM-008604,PROP-02868,CTY-039,2026,480490,461195,0.0418,none,0
ASM-008605,PROP-02869,CTY-041,2024,411653,,0.0,none,0
ASM-008606,PROP-02869,CTY-041,2025,451146,411653,0.0959,none,0
ASM-008607,PROP-02869,CTY-041,2026,471216,451146,0.0445,none,0
ASM-008608,PROP-02870,CTY-041,2024,465453,,0.0,none,0
ASM-008609,PROP-02870,CTY-041,2025,498831,465453,0.0717,none,0
ASM-008610,PROP-02870,CTY-041,2026,519503,498831,0.0414,none,0
ASM-008611,PROP-02871,CTY-041,2024,413300,,0.0,none,0
ASM-008612,PROP-02871,CTY-041,2025,451578,413300,0.0926,none,0
ASM-008613,PROP-02871,CTY-041,2026,484504,451578,0.0729,none,0
ASM-008614,PROP-02872,CTY-041,2024,427169,,0.0,none,0
ASM-008615,PROP-02872,CTY-041,2025,448444,427169,0.0498,none,0
ASM-008616,PROP-02872,CTY-041,2026,486837,448444,0.0856,none,0
ASM-008617,PROP-02873,CTY-041,2024,395523,,0.0,none,0
ASM-008618,PROP-02873,CTY-041,2025,425287,395523,0.0753,none,0
ASM-008619,PROP-02873,CTY-041,2026,456782,425287,0.0741,none,0
ASM-008620,PROP-02874,CTY-041,2024,394188,,0.0,none,0
ASM-008621,PROP-02874,CTY-041,2025,429511,394188,0.0896,none,0
ASM-008622,PROP-02874,CTY-041,2026,456484,429511,0.0628,none,0
ASM-008623,PROP-02875,CTY-041,2024,510770,,0.0,none,0
ASM-008624,PROP-02875,CTY-041,2025,554693,510770,0.086,none,0
ASM-008625,PROP-02875,CTY-041,2026,608466,554693,0.0969,none,0
ASM-008626,PROP-02876,CTY-041,2024,363041,,0.0,none,0
ASM-008627,PROP-02876,CTY-041,2025,385465,363041,0.0618,none,0
ASM-008628,PROP-02876,CTY-041,2026,419212,385465,0.0875,none,0
ASM-008629,PROP-02877,CTY-041,2024,471693,,0.0,none,0
ASM-008630,PROP-02877,CTY-041,2025,508206,471693,0.0774,none,0
ASM-008631,PROP-02877,CTY-041,2026,553383,508206,0.0889,none,0
ASM-008632,PROP-02878,CTY-041,2024,458697,,0.0,none,0
ASM-008633,PROP-02878,CTY-041,2025,479642,458697,0.0457,none,0
ASM-008634,PROP-02878,CTY-041,2026,502617,479642,0.0479,none,0
ASM-008635,PROP-02879,CTY-041,2024,538065,,0.0,none,0
ASM-008636,PROP-02879,CTY-041,2025,560395,538065,0.0415,none,0
ASM-008637,PROP-02879,CTY-041,2026,598028,560395,0.0672,none,0
ASM-008638,PROP-02880,CTY-041,2024,370789,,0.0,none,0
ASM-008639,PROP-02880,CTY-041,2025,403232,370789,0.0875,none,0
ASM-008640,PROP-02880,CTY-041,2026,430749,403232,0.0682,none,0
ASM-008641,PROP-02881,CTY-041,2024,351753,,0.0,none,0
ASM-008642,PROP-02881,CTY-041,2025,377108,351753,0.0721,none,0
ASM-008643,PROP-02881,CTY-041,2026,394434,377108,0.0459,none,0
ASM-008644,PROP-02882,CTY-041,2024,430394,,0.0,none,0
ASM-008645,PROP-02882,CTY-041,2025,468390,430394,0.0883,none,0
ASM-008646,PROP-02882,CTY-041,2026,501878,468390,0.0715,none,0
ASM-008647,PROP-02883,CTY-041,2024,359240,,0.0,none,0
ASM-008648,PROP-02883,CTY-041,2025,390768,359240,0.0878,none,0
ASM-008649,PROP-02883,CTY-041,2026,429440,390768,0.099,none,0
ASM-008650,PROP-02884,CTY-041,2024,400246,,0.0,none,0
ASM-008651,PROP-02884,CTY-041,2025,422157,400246,0.0547,none,0
ASM-008652,PROP-02884,CTY-041,2026,449064,422157,0.0637,none,0
ASM-008653,PROP-02885,CTY-041,2024,461838,,0.0,none,0
ASM-008654,PROP-02885,CTY-041,2025,503474,461838,0.0902,filed,0
ASM-008655,PROP-02885,CTY-041,2026,533672,503474,0.06,none,0
ASM-008656,PROP-02886,CTY-041,2024,500496,,0.0,none,0
ASM-008657,PROP-02886,CTY-041,2025,525352,500496,0.0497,none,0
ASM-008658,PROP-02886,CTY-041,2026,560106,525352,0.0662,none,0
ASM-008659,PROP-02887,CTY-039,2024,354142,,0.0,none,0
ASM-008660,PROP-02887,CTY-039,2025,372636,354142,0.0522,none,0
ASM-008661,PROP-02887,CTY-039,2026,395919,372636,0.0625,none,0
ASM-008662,PROP-02888,CTY-039,2024,395611,,0.0,none,0
ASM-008663,PROP-02888,CTY-039,2025,420288,395611,0.0624,none,0
ASM-008664,PROP-02888,CTY-039,2026,441448,420288,0.0503,none,0
ASM-008665,PROP-02889,CTY-039,2024,317586,,0.0,none,0
ASM-008666,PROP-02889,CTY-039,2025,336382,317586,0.0592,none,0
ASM-008667,PROP-02889,CTY-039,2026,350818,336382,0.0429,none,0
ASM-008668,PROP-02890,CTY-039,2024,312019,,0.0,none,0
ASM-008669,PROP-02890,CTY-039,2025,329472,312019,0.0559,none,0
ASM-008670,PROP-02890,CTY-039,2026,353826,329472,0.0739,none,0
ASM-008671,PROP-02891,CTY-039,2024,328030,,0.0,none,0
ASM-008672,PROP-02891,CTY-039,2025,349477,328030,0.0654,none,0
ASM-008673,PROP-02891,CTY-039,2026,364453,349477,0.0429,none,0
ASM-008674,PROP-02892,CTY-039,2024,322202,,0.0,none,0
ASM-008675,PROP-02892,CTY-039,2025,335731,322202,0.042,none,0
ASM-008676,PROP-02892,CTY-039,2026,353206,335731,0.0521,none,0
ASM-008677,PROP-02893,CTY-039,2024,380931,,0.0,none,0
ASM-008678,PROP-02893,CTY-039,2025,396022,380931,0.0396,none,0
ASM-008679,PROP-02893,CTY-039,2026,421386,396022,0.064,none,0
ASM-008680,PROP-02894,CTY-039,2024,296432,,0.0,none,0
ASM-008681,PROP-02894,CTY-039,2025,310713,296432,0.0482,none,0
ASM-008682,PROP-02894,CTY-039,2026,335027,310713,0.0783,none,0
ASM-008683,PROP-02895,CTY-039,2024,387961,,0.0,none,0
ASM-008684,PROP-02895,CTY-039,2025,406252,387961,0.0471,none,0
ASM-008685,PROP-02895,CTY-039,2026,428735,406252,0.0553,none,0
ASM-008686,PROP-02896,CTY-039,2024,380839,,0.0,none,0
ASM-008687,PROP-02896,CTY-039,2025,398937,380839,0.0475,none,0
ASM-008688,PROP-02896,CTY-039,2026,423505,398937,0.0616,none,0
ASM-008689,PROP-02897,CTY-039,2024,384995,,0.0,none,0
ASM-008690,PROP-02897,CTY-039,2025,410167,384995,0.0654,none,0
ASM-008691,PROP-02897,CTY-039,2026,426566,410167,0.04,none,0
ASM-008692,PROP-02898,CTY-039,2024,310061,,0.0,none,0
ASM-008693,PROP-02898,CTY-039,2025,332259,310061,0.0716,none,0
ASM-008694,PROP-02898,CTY-039,2026,349828,332259,0.0529,none,0
ASM-008695,PROP-02899,CTY-039,2024,305171,,0.0,none,0
ASM-008696,PROP-02899,CTY-039,2025,317064,305171,0.039,none,0
ASM-008697,PROP-02899,CTY-039,2026,335878,317064,0.0593,none,0
ASM-008698,PROP-02900,CTY-039,2024,312573,,0.0,none,0
ASM-008699,PROP-02900,CTY-039,2025,331611,312573,0.0609,none,0
ASM-008700,PROP-02900,CTY-039,2026,346266,331611,0.0442,none,0
ASM-008701,PROP-02901,CTY-039,2024,316565,,0.0,none,0
ASM-008702,PROP-02901,CTY-039,2025,326966,316565,0.0329,none,0
ASM-008703,PROP-02901,CTY-039,2026,350263,326966,0.0713,none,0
ASM-008704,PROP-02902,CTY-039,2024,337974,,0.0,none,0
ASM-008705,PROP-02902,CTY-039,2025,352332,337974,0.0425,none,0
ASM-008706,PROP-02902,CTY-039,2026,375501,352332,0.0658,none,0
ASM-008707,PROP-02903,CTY-039,2024,423766,,0.0,none,0
ASM-008708,PROP-02903,CTY-039,2025,438623,423766,0.0351,none,0
ASM-008709,PROP-02903,CTY-039,2026,454694,438623,0.0366,none,0
ASM-008710,PROP-02904,CTY-039,2024,337713,,0.0,none,0
ASM-008711,PROP-02904,CTY-039,2025,360035,337713,0.0661,none,0
ASM-008712,PROP-02904,CTY-039,2026,385478,360035,0.0707,none,0
ASM-008713,PROP-02905,CTY-039,2024,322951,,0.0,none,0
ASM-008714,PROP-02905,CTY-039,2025,333828,322951,0.0337,none,0
ASM-008715,PROP-02905,CTY-039,2026,359913,333828,0.0781,none,0
ASM-008716,PROP-02906,CTY-039,2024,423053,,0.0,none,0
ASM-008717,PROP-02906,CTY-039,2025,453094,423053,0.071,none,0
ASM-008718,PROP-02906,CTY-039,2026,489920,453094,0.0813,none,0
ASM-008719,PROP-02907,CTY-039,2024,362609,,0.0,none,0
ASM-008720,PROP-02907,CTY-039,2025,382765,362609,0.0556,none,0
ASM-008721,PROP-02907,CTY-039,2026,411153,382765,0.0742,none,0
ASM-008722,PROP-02908,CTY-039,2024,337388,,0.0,none,0
ASM-008723,PROP-02908,CTY-039,2025,348804,337388,0.0338,none,0
ASM-008724,PROP-02908,CTY-039,2026,372964,348804,0.0693,none,0
ASM-008725,PROP-02909,CTY-039,2024,361081,,0.0,none,0
ASM-008726,PROP-02909,CTY-039,2025,374777,361081,0.0379,none,0
ASM-008727,PROP-02909,CTY-039,2026,387214,374777,0.0332,none,0
ASM-008728,PROP-02910,CTY-039,2024,382832,,0.0,none,0
ASM-008729,PROP-02910,CTY-039,2025,395650,382832,0.0335,none,0
ASM-008730,PROP-02910,CTY-039,2026,409605,395650,0.0353,none,0
ASM-008731,PROP-02911,CTY-039,2024,363954,,0.0,none,0
ASM-008732,PROP-02911,CTY-039,2025,392150,363954,0.0775,none,0
ASM-008733,PROP-02911,CTY-039,2026,418537,392150,0.0673,none,0
ASM-008734,PROP-02912,CTY-039,2024,409342,,0.0,none,0
ASM-008735,PROP-02912,CTY-039,2025,425818,409342,0.0402,none,0
ASM-008736,PROP-02912,CTY-039,2026,442343,425818,0.0388,none,0
ASM-008737,PROP-02913,CTY-039,2024,359287,,0.0,none,0
ASM-008738,PROP-02913,CTY-039,2025,386206,359287,0.0749,none,0
ASM-008739,PROP-02913,CTY-039,2026,411583,386206,0.0657,none,0
ASM-008740,PROP-02914,CTY-039,2024,351584,,0.0,none,0
ASM-008741,PROP-02914,CTY-039,2025,365072,351584,0.0384,none,0
ASM-008742,PROP-02914,CTY-039,2026,381950,365072,0.0462,none,0
ASM-008743,PROP-02915,CTY-039,2024,415533,,0.0,none,0
ASM-008744,PROP-02915,CTY-039,2025,440061,415533,0.059,none,0
ASM-008745,PROP-02915,CTY-039,2026,475119,440061,0.0797,none,0
ASM-008746,PROP-02916,CTY-039,2024,309517,,0.0,none,0
ASM-008747,PROP-02916,CTY-039,2025,331062,309517,0.0696,none,0
ASM-008748,PROP-02916,CTY-039,2026,357346,331062,0.0794,none,0
ASM-008749,PROP-02917,CTY-039,2024,347098,,0.0,none,0
ASM-008750,PROP-02917,CTY-039,2025,364465,347098,0.05,none,0
ASM-008751,PROP-02917,CTY-039,2026,387087,364465,0.0621,none,0
ASM-008752,PROP-02918,CTY-039,2024,333365,,0.0,none,0
ASM-008753,PROP-02918,CTY-039,2025,352062,333365,0.0561,none,0
ASM-008754,PROP-02918,CTY-039,2026,369808,352062,0.0504,none,0
ASM-008755,PROP-02919,CTY-039,2024,331189,,0.0,none,0
ASM-008756,PROP-02919,CTY-039,2025,342172,331189,0.0332,none,0
ASM-008757,PROP-02919,CTY-039,2026,358776,342172,0.0485,none,0
ASM-008758,PROP-02920,CTY-039,2024,384224,,0.0,none,0
ASM-008759,PROP-02920,CTY-039,2025,399123,384224,0.0388,none,0
ASM-008760,PROP-02920,CTY-039,2026,422877,399123,0.0595,none,0
ASM-008761,PROP-02921,CTY-039,2024,320012,,0.0,none,0
ASM-008762,PROP-02921,CTY-039,2025,333743,320012,0.0429,none,0
ASM-008763,PROP-02921,CTY-039,2026,350938,333743,0.0515,none,0
ASM-008764,PROP-02922,CTY-039,2024,337855,,0.0,none,0
ASM-008765,PROP-02922,CTY-039,2025,351881,337855,0.0415,none,0
ASM-008766,PROP-02922,CTY-039,2026,377277,351881,0.0722,none,0
ASM-008767,PROP-02923,CTY-039,2024,309483,,0.0,none,0
ASM-008768,PROP-02923,CTY-039,2025,333201,309483,0.0766,none,0
ASM-008769,PROP-02923,CTY-039,2026,354888,333201,0.0651,none,0
ASM-008770,PROP-02924,CTY-039,2024,360416,,0.0,none,0
ASM-008771,PROP-02924,CTY-039,2025,389715,360416,0.0813,none,0
ASM-008772,PROP-02924,CTY-039,2026,416686,389715,0.0692,none,0
ASM-008773,PROP-02925,CTY-039,2024,331189,,0.0,none,0
ASM-008774,PROP-02925,CTY-039,2025,348482,331189,0.0522,none,0
ASM-008775,PROP-02925,CTY-039,2026,370442,348482,0.063,none,0
ASM-008776,PROP-02926,CTY-039,2024,418572,,0.0,none,0
ASM-008777,PROP-02926,CTY-039,2025,446246,418572,0.0661,none,0
ASM-008778,PROP-02926,CTY-039,2026,465583,446246,0.0433,none,0
ASM-008779,PROP-02927,CTY-043,2024,334109,,0.0,none,0
ASM-008780,PROP-02927,CTY-043,2025,349830,334109,0.0471,none,0
ASM-008781,PROP-02927,CTY-043,2026,377030,349830,0.0778,none,0
ASM-008782,PROP-02928,CTY-043,2024,459622,,0.0,none,0
ASM-008783,PROP-02928,CTY-043,2025,495514,459622,0.0781,none,0
ASM-008784,PROP-02928,CTY-043,2026,517250,495514,0.0439,none,0
ASM-008785,PROP-02929,CTY-043,2024,401486,,0.0,none,0
ASM-008786,PROP-02929,CTY-043,2025,426142,401486,0.0614,none,0
ASM-008787,PROP-02929,CTY-043,2026,447169,426142,0.0493,none,0
ASM-008788,PROP-02930,CTY-043,2024,400811,,0.0,none,0
ASM-008789,PROP-02930,CTY-043,2025,418141,400811,0.0432,none,0
ASM-008790,PROP-02930,CTY-043,2026,445266,418141,0.0649,none,0
ASM-008791,PROP-02931,CTY-043,2024,366312,,0.0,none,0
ASM-008792,PROP-02931,CTY-043,2025,385410,366312,0.0521,none,0
ASM-008793,PROP-02931,CTY-043,2026,399344,385410,0.0362,none,0
ASM-008794,PROP-02932,CTY-043,2024,383131,,0.0,none,0
ASM-008795,PROP-02932,CTY-043,2025,408618,383131,0.0665,none,0
ASM-008796,PROP-02932,CTY-043,2026,427792,408618,0.0469,none,0
ASM-008797,PROP-02933,CTY-043,2024,348040,,0.0,none,0
ASM-008798,PROP-02933,CTY-043,2025,372538,348040,0.0704,none,0
ASM-008799,PROP-02933,CTY-043,2026,399526,372538,0.0724,none,0
ASM-008800,PROP-02934,CTY-043,2024,338347,,0.0,none,0
ASM-008801,PROP-02934,CTY-043,2025,355317,338347,0.0502,none,0
ASM-008802,PROP-02934,CTY-043,2026,381555,355317,0.0738,none,0
ASM-008803,PROP-02935,CTY-043,2024,333319,,0.0,none,0
ASM-008804,PROP-02935,CTY-043,2025,358652,333319,0.076,none,0
ASM-008805,PROP-02935,CTY-043,2026,372831,358652,0.0395,none,0
ASM-008806,PROP-02936,CTY-043,2024,386816,,0.0,none,0
ASM-008807,PROP-02936,CTY-043,2025,410659,386816,0.0616,none,0
ASM-008808,PROP-02936,CTY-043,2026,442066,410659,0.0765,none,0
