leaseId,propertyId,residentId,startDate,endDate,termMonths,monthlyRent,deposit,concessionMonths,renewalOfLeaseId,status
LSE-007055,PROP-02555,RES-04773,2023-10-06,2025-10-06,24,3145,1572,0,,expired
LSE-007056,PROP-02555,RES-04774,2025-10-17,2027-04-17,18,3395,3395,0,,active
LSE-007057,PROP-02556,RES-04775,2023-02-28,2024-02-28,12,3050,3050,0,,expired
LSE-007058,PROP-02556,RES-04776,2024-04-23,2026-04-23,24,3260,3260,0,,expired
LSE-007059,PROP-02556,RES-04777,2026-06-20,2027-06-20,12,3465,3465,0,,active
LSE-007060,PROP-02557,RES-04778,2021-10-05,2022-10-05,12,3090,3090,0,,expired
LSE-007061,PROP-02557,RES-04778,2022-11-10,2023-11-10,12,3135,1567,0,LSE-007060,expired
LSE-007062,PROP-02557,RES-04779,2023-12-18,2025-12-18,24,3180,1590,1,,expired
LSE-007063,PROP-02557,RES-04779,2026-01-11,2028-01-11,24,3295,3295,0,LSE-007062,active
LSE-007064,PROP-02558,RES-04780,2022-06-25,2023-06-25,12,3240,3240,0,,terminated-early
LSE-007065,PROP-02558,RES-04781,2023-07-12,2024-07-12,12,3220,3220,0,,expired
LSE-007066,PROP-02558,RES-04781,2024-08-25,2026-02-25,18,3355,3355,0,LSE-007065,expired
LSE-007067,PROP-02558,RES-04781,2026-04-01,2028-04-01,24,3520,3520,0,LSE-007066,active
LSE-007068,PROP-02559,RES-04782,2024-02-01,2025-08-01,18,3190,1595,0,,expired
LSE-007069,PROP-02559,RES-04783,2025-09-10,2026-09-10,12,3455,3455,0,,expired
LSE-007070,PROP-02560,RES-04784,2024-02-17,2026-02-17,24,3090,3090,0,,expired
LSE-007071,PROP-02560,RES-04785,2026-04-16,2027-04-16,12,3325,3325,0,,active
LSE-007072,PROP-02561,RES-04786,2022-06-22,2024-06-22,24,3210,3210,0,,expired
LSE-007073,PROP-02561,RES-04787,2024-08-09,2026-08-09,24,3330,1665,0,,expired
LSE-007074,PROP-02562,RES-04788,2023-08-02,2024-08-02,12,3250,3250,0,,expired
LSE-007075,PROP-02562,RES-04789,2024-08-09,2025-08-09,12,3465,3465,0,,expired
LSE-007076,PROP-02562,RES-04790,2025-09-17,2026-09-17,12,3460,1730,0,,expired
LSE-007077,PROP-02563,RES-04791,2024-12-23,2026-12-23,24,3200,3200,0,,active
LSE-007078,PROP-02564,RES-04792,2021-11-18,2022-11-18,12,3080,3080,0,,terminated-early
LSE-007079,PROP-02564,RES-04793,2022-12-11,2024-12-11,24,3145,1572,0,,expired
LSE-007080,PROP-02564,RES-04793,2025-01-29,2027-01-29,24,3250,3250,0,LSE-007079,active
LSE-007081,PROP-02565,RES-04794,2022-04-24,2024-04-24,24,3175,3175,0,,expired
LSE-007082,PROP-02565,RES-04795,2024-05-06,2025-05-06,12,3430,3430,0,,expired
LSE-007083,PROP-02565,RES-04796,2025-06-07,2027-06-07,24,3520,3520,0,,active
LSE-007084,PROP-02566,RES-04797,2023-07-06,2024-07-06,12,3080,3080,1,,expired
LSE-007085,PROP-02566,RES-04797,2024-08-27,2025-08-27,12,3255,1627,1,LSE-007084,expired
LSE-007086,PROP-02566,RES-04797,2025-09-10,2026-09-10,12,3375,3375,1,LSE-007085,expired
LSE-007087,PROP-02567,RES-04798,2023-01-22,2024-01-22,12,3170,1585,0,,expired
LSE-007088,PROP-02567,RES-04798,2024-03-01,2025-03-01,12,3315,3315,0,LSE-007087,terminated-early
LSE-007089,PROP-02567,RES-04799,2025-04-04,2027-04-04,24,3420,3420,0,,active
LSE-007090,PROP-02568,RES-04800,2023-05-20,2024-05-20,12,3145,3145,1,,expired
LSE-007091,PROP-02568,RES-04801,2024-06-06,2026-06-06,24,3385,1692,0,,expired
LSE-007092,PROP-02568,RES-04801,2026-08-08,2027-08-08,12,3520,1760,0,LSE-007091,active
LSE-007093,PROP-02569,RES-04802,2023-09-19,2024-09-19,12,3060,3060,0,,expired
LSE-007094,PROP-02569,RES-04803,2024-10-01,2025-10-01,12,3105,3105,0,,terminated-early
LSE-007095,PROP-02569,RES-04804,2025-12-13,2027-12-13,24,3235,1617,0,,active
LSE-007096,PROP-02570,RES-04805,2022-06-15,2023-06-15,12,3080,1540,0,,expired
LSE-007097,PROP-02570,RES-04805,2023-07-25,2024-07-25,12,3155,3155,0,LSE-007096,expired
LSE-007098,PROP-02570,RES-04805,2024-08-29,2026-02-28,18,3200,1600,1,LSE-007097,expired
LSE-007099,PROP-02570,RES-04805,2026-03-19,2027-03-19,12,3280,3280,0,LSE-007098,active
LSE-007100,PROP-02571,RES-04806,2022-01-05,2023-01-05,12,3215,3215,0,,expired
LSE-007101,PROP-02571,RES-04806,2023-02-12,2025-02-12,24,3350,3350,0,LSE-007100,expired
LSE-007102,PROP-02571,RES-04807,2025-04-25,2026-04-25,12,3430,3430,0,,expired
LSE-007103,PROP-02571,RES-04808,2026-06-27,2028-06-27,24,3530,3530,0,,active
LSE-007104,PROP-02572,RES-04809,2022-03-23,2024-03-23,24,3180,3180,0,,expired
LSE-007105,PROP-02572,RES-04810,2024-05-12,2025-05-12,12,3335,3335,0,,expired
LSE-007106,PROP-02572,RES-04811,2025-05-21,2026-05-21,12,3320,3320,1,,expired
LSE-007107,PROP-02572,RES-04811,2026-07-01,2027-07-01,12,3425,1712,0,LSE-007106,active
LSE-007108,PROP-02573,RES-04812,2023-02-19,2024-08-19,18,3285,3285,0,,expired
LSE-007109,PROP-02573,RES-04813,2024-09-08,2026-09-08,24,3305,3305,0,,expired
LSE-007110,PROP-02573,RES-04814,2026-09-17,2027-09-17,12,3590,3590,0,,active
LSE-007111,PROP-02574,RES-04815,2023-04-11,2024-04-11,12,3105,3105,0,,expired
LSE-007112,PROP-02574,RES-04816,2024-05-19,2026-05-19,24,3335,3335,0,,expired
LSE-007113,PROP-02574,RES-04817,2026-07-10,2027-07-10,12,3480,3480,0,,active
LSE-007114,PROP-02575,RES-04818,2022-02-12,2023-08-12,18,3195,3195,0,,expired
LSE-007115,PROP-02575,RES-04819,2023-09-22,2025-09-22,24,3245,3245,0,,expired
LSE-007116,PROP-02575,RES-04819,2025-10-03,2026-10-03,12,3390,1695,0,LSE-007115,active
LSE-007117,PROP-02576,RES-04820,2022-06-22,2023-06-22,12,3125,3125,0,,expired
LSE-007118,PROP-02576,RES-04820,2023-06-28,2024-06-28,12,3175,1587,0,LSE-007117,expired
LSE-007119,PROP-02576,RES-04821,2024-08-05,2025-08-05,12,3305,3305,0,,expired
LSE-007120,PROP-02576,RES-04822,2025-10-15,2027-10-15,24,3410,3410,0,,active
LSE-007121,PROP-02577,RES-04823,2022-10-04,2023-10-04,12,3190,1595,0,,expired
LSE-007122,PROP-02577,RES-04823,2023-11-28,2025-11-28,24,3255,3255,0,LSE-007121,expired
LSE-007123,PROP-02577,RES-04823,2026-01-09,2027-07-09,18,3360,3360,0,LSE-007122,active
LSE-007124,PROP-02578,RES-04824,2022-05-02,2023-05-02,12,3085,1542,0,,expired
LSE-007125,PROP-02578,RES-04825,2023-05-21,2024-05-21,12,3235,1617,0,,expired
LSE-007126,PROP-02578,RES-04825,2024-07-31,2025-07-31,12,3380,3380,0,LSE-007125,expired
LSE-007127,PROP-02578,RES-04826,2025-09-04,2026-09-04,12,3325,3325,0,,expired
LSE-007128,PROP-02578,RES-04827,2026-09-14,2027-09-14,12,3390,3390,0,,active
LSE-007129,PROP-02579,RES-04828,2022-01-15,2023-01-15,12,3195,1597,0,,expired
LSE-007130,PROP-02579,RES-04828,2023-02-17,2024-02-17,12,3310,1655,0,LSE-007129,expired
LSE-007131,PROP-02579,RES-04828,2024-04-17,2025-04-17,12,3435,3435,0,LSE-007130,expired
LSE-007132,PROP-02579,RES-04829,2025-06-19,2026-06-19,12,3385,1692,0,,expired
LSE-007133,PROP-02579,RES-04829,2026-08-27,2027-08-27,12,3530,3530,0,LSE-007132,active
LSE-007134,PROP-02580,RES-04830,2024-01-24,2026-01-24,24,2510,2510,0,,expired
LSE-007135,PROP-02580,RES-04830,2026-03-10,2027-03-10,12,2620,2620,0,LSE-007134,active
LSE-007136,PROP-02581,RES-04831,2024-01-27,2025-01-27,12,2585,1292,0,,expired
LSE-007137,PROP-02581,RES-04832,2025-03-31,2027-03-31,24,2675,1337,0,,active
LSE-007138,PROP-02582,RES-04833,2023-07-18,2024-07-18,12,3185,3185,0,,expired
LSE-007139,PROP-02582,RES-04834,2024-08-12,2025-08-12,12,3355,3355,0,,expired
LSE-007140,PROP-02582,RES-04835,2025-10-17,2027-10-17,24,3315,3315,0,,active
LSE-007141,PROP-02583,RES-04836,2023-08-17,2025-08-17,24,2520,1260,0,,expired
LSE-007142,PROP-02583,RES-04837,2025-09-24,2027-09-24,24,2600,2600,0,,active
LSE-007143,PROP-02584,RES-04838,2022-06-03,2023-06-03,12,2905,2905,1,,expired
LSE-007144,PROP-02584,RES-04838,2023-08-02,2024-08-02,12,3005,3005,0,LSE-007143,terminated-early
LSE-007145,PROP-02584,RES-04839,2024-10-05,2026-10-05,24,2945,1472,0,,active
LSE-007146,PROP-02585,RES-04840,2024-11-25,2025-11-25,12,2845,2845,0,,expired
LSE-007147,PROP-02585,RES-04841,2025-12-23,2027-06-23,18,2870,2870,1,,active
LSE-007148,PROP-02586,RES-04842,2023-03-06,2025-03-06,24,2880,2880,1,,expired
LSE-007149,PROP-02586,RES-04842,2025-05-14,2026-05-14,12,2970,1485,0,LSE-007148,expired
LSE-007150,PROP-02586,RES-04842,2026-05-22,2027-11-22,18,3120,1560,0,LSE-007149,active
LSE-007151,PROP-02587,RES-04843,2024-01-04,2026-01-04,24,2485,1242,1,,expired
LSE-007152,PROP-02587,RES-04844,2026-02-22,2028-02-22,24,2665,2665,0,,active
LSE-007153,PROP-02588,RES-04845,2023-07-18,2025-07-18,24,3530,3530,0,,expired
LSE-007154,PROP-02588,RES-04846,2025-08-14,2026-08-14,12,3670,3670,0,,expired
LSE-007155,PROP-02588,RES-04846,2026-09-16,2028-09-16,24,3710,1855,0,LSE-007154,active
LSE-007156,PROP-02589,RES-04847,2022-08-26,2024-08-26,24,3560,1780,0,,expired
LSE-007157,PROP-02589,RES-04848,2024-10-19,2025-10-19,12,3685,3685,0,,terminated-early
LSE-007158,PROP-02589,RES-04849,2025-11-02,2027-11-02,24,3665,3665,0,,active
LSE-007159,PROP-02590,RES-04850,2022-08-13,2024-08-13,24,3485,3485,0,,expired
LSE-007160,PROP-02590,RES-04851,2024-09-25,2026-09-25,24,3740,3740,0,,expired
LSE-007161,PROP-02591,RES-04852,2024-06-28,2026-06-28,24,3265,1632,0,,expired
LSE-007162,PROP-02591,RES-04853,2026-08-07,2027-08-07,12,3345,3345,0,,active
LSE-007163,PROP-02592,RES-04854,2023-07-02,2024-07-02,12,3045,3045,0,,expired
LSE-007164,PROP-02592,RES-04855,2024-07-28,2026-01-28,18,3390,3390,1,,expired
LSE-007165,PROP-02592,RES-04856,2026-04-10,2027-04-10,12,3420,3420,1,,active
LSE-007166,PROP-02593,RES-04857,2023-12-22,2025-06-22,18,3380,3380,0,,expired
LSE-007167,PROP-02593,RES-04857,2025-08-14,2026-08-14,12,3760,3760,0,LSE-007166,expired
LSE-007168,PROP-02593,RES-04857,2026-08-31,2027-08-31,12,3895,3895,0,LSE-007167,active
LSE-007169,PROP-02594,RES-04858,2023-03-13,2024-03-13,12,3230,3230,0,,expired
LSE-007170,PROP-02594,RES-04858,2024-05-25,2026-05-25,24,3375,3375,0,LSE-007169,expired
LSE-007171,PROP-02594,RES-04859,2026-07-11,2028-07-11,24,3585,1792,0,,active
LSE-007172,PROP-02595,RES-04860,2023-08-15,2025-08-15,24,2865,2865,0,,expired
LSE-007173,PROP-02595,RES-04861,2025-08-24,2027-02-24,18,3125,1562,0,,active
LSE-007174,PROP-02596,RES-04862,2023-04-23,2024-04-23,12,3450,1725,0,,expired
LSE-007175,PROP-02596,RES-04863,2024-06-01,2025-06-01,12,3835,3835,0,,expired
LSE-007176,PROP-02596,RES-04864,2025-06-30,2027-06-30,24,3755,1877,0,,active
LSE-007177,PROP-02597,RES-04865,2023-04-02,2024-04-02,12,2555,2555,0,,expired
LSE-007178,PROP-02597,RES-04866,2024-06-06,2025-06-06,12,2635,2635,0,,expired
LSE-007179,PROP-02597,RES-04866,2025-06-24,2027-06-24,24,2765,1382,0,LSE-007178,active
LSE-007180,PROP-02598,RES-04867,2023-06-02,2024-06-02,12,3475,1737,0,,expired
LSE-007181,PROP-02598,RES-04868,2024-07-09,2026-07-09,24,3635,1817,0,,expired
LSE-007182,PROP-02598,RES-04868,2026-08-27,2028-08-27,24,3840,1920,1,LSE-007181,active
LSE-007183,PROP-02599,RES-04869,2023-06-26,2025-06-26,24,2835,1417,0,,expired
LSE-007184,PROP-02599,RES-04870,2025-08-22,2027-08-22,24,3055,3055,0,,active
LSE-007185,PROP-02600,RES-04871,2024-04-10,2025-10-10,18,3515,1757,0,,expired
LSE-007186,PROP-02600,RES-04872,2025-10-17,2026-10-17,12,3585,3585,0,,active
LSE-007187,PROP-02601,RES-04873,2022-04-18,2024-04-18,24,3580,1790,0,,expired
LSE-007188,PROP-02601,RES-04873,2024-05-31,2026-05-31,24,3625,3625,0,LSE-007187,expired
LSE-007189,PROP-02601,RES-04874,2026-07-01,2027-07-01,12,3950,3950,0,,active
LSE-007190,PROP-02602,RES-04875,2024-10-23,2026-04-23,18,3570,1785,0,,expired
LSE-007191,PROP-02602,RES-04875,2026-05-27,2027-05-27,12,3905,1952,0,LSE-007190,active
LSE-007192,PROP-02603,RES-04876,2023-06-05,2024-12-05,18,3245,3245,0,,expired
LSE-007193,PROP-02603,RES-04877,2025-01-29,2027-01-29,24,3195,3195,0,,active
LSE-007194,PROP-02604,RES-04878,2022-06-14,2023-06-14,12,2445,1222,0,,expired
LSE-007195,PROP-02604,RES-04879,2023-07-09,2025-07-09,24,2535,2535,0,,expired
LSE-007196,PROP-02604,RES-04880,2025-09-19,2027-09-19,24,2625,1312,0,,active
LSE-007197,PROP-02605,RES-04881,2023-10-02,2025-10-02,24,3505,1752,0,,expired
LSE-007198,PROP-02605,RES-04882,2025-11-22,2026-11-22,12,3605,3605,1,,active
LSE-007199,PROP-02606,RES-04883,2024-11-12,2025-11-12,12,3295,3295,1,,expired
LSE-007200,PROP-02606,RES-04884,2025-12-13,2027-06-13,18,3270,3270,0,,active
LSE-007201,PROP-02607,RES-04885,2022-10-06,2024-10-06,24,3150,3150,0,,expired
LSE-007202,PROP-02607,RES-04885,2024-11-12,2026-05-12,18,3245,3245,0,LSE-007201,expired
LSE-007203,PROP-02607,RES-04886,2026-05-17,2028-05-17,24,3635,3635,0,,active
LSE-007204,PROP-02608,RES-04887,2022-04-11,2023-10-11,18,3175,1587,0,,expired
LSE-007205,PROP-02608,RES-04888,2023-10-17,2024-10-17,12,3095,3095,0,,expired
LSE-007206,PROP-02608,RES-04888,2024-12-05,2025-12-05,12,3235,3235,0,LSE-007205,expired
LSE-007207,PROP-02608,RES-04888,2026-02-16,2028-02-16,24,3335,1667,0,LSE-007206,active
LSE-007208,PROP-02609,RES-04889,2023-05-25,2025-05-25,24,2835,2835,0,,expired
LSE-007209,PROP-02609,RES-04889,2025-08-02,2027-08-02,24,2980,2980,0,LSE-007208,active
LSE-007210,PROP-02610,RES-04890,2021-12-12,2023-06-12,18,2800,2800,0,,expired
LSE-007211,PROP-02610,RES-04890,2023-07-25,2025-01-25,18,2840,2840,0,LSE-007210,expired
LSE-007212,PROP-02610,RES-04890,2025-02-20,2026-02-20,12,2985,2985,0,LSE-007211,expired
LSE-007213,PROP-02610,RES-04890,2026-02-25,2027-02-25,12,3090,3090,1,LSE-007212,active
LSE-007214,PROP-02611,RES-04891,2022-06-17,2024-06-17,24,3385,3385,0,,expired
LSE-007215,PROP-02611,RES-04892,2024-08-21,2026-08-21,24,3670,1835,0,,expired
LSE-007216,PROP-02612,RES-04893,2023-11-23,2025-11-23,24,3430,3430,0,,expired
LSE-007217,PROP-02612,RES-04893,2026-01-20,2027-01-20,12,3600,3600,0,LSE-007216,active
LSE-007218,PROP-02613,RES-04894,2023-05-26,2024-05-26,12,3230,1615,0,,expired
LSE-007219,PROP-02613,RES-04894,2024-06-12,2025-06-12,12,3380,3380,0,LSE-007218,expired
LSE-007220,PROP-02613,RES-04895,2025-08-11,2027-08-11,24,3375,1687,0,,active
LSE-007221,PROP-02614,RES-04896,2022-11-25,2024-11-25,24,3605,3605,0,,terminated-early
LSE-007222,PROP-02614,RES-04897,2025-01-10,2026-01-10,12,3625,3625,1,,expired
LSE-007223,PROP-02614,RES-04898,2026-02-13,2028-02-13,24,3705,3705,0,,active
LSE-007224,PROP-02615,RES-04899,2024-03-23,2026-03-23,24,2415,2415,0,,expired
LSE-007225,PROP-02615,RES-04899,2026-04-18,2027-04-18,12,2550,1275,0,LSE-007224,active
LSE-007226,PROP-02616,RES-04900,2024-03-03,2025-03-03,12,3155,3155,0,,expired
LSE-007227,PROP-02616,RES-04901,2025-04-04,2026-10-04,18,3355,3355,0,,active
LSE-007228,PROP-02617,RES-04902,2023-06-23,2025-06-23,24,2220,1110,0,,expired
LSE-007229,PROP-02617,RES-04903,2025-07-26,2027-07-26,24,2490,2490,0,,active
LSE-007230,PROP-02618,RES-04904,2023-05-05,2024-05-05,12,2620,2620,1,,expired
LSE-007231,PROP-02618,RES-04904,2024-05-15,2025-05-15,12,2775,2775,1,LSE-007230,expired
LSE-007232,PROP-02618,RES-04904,2025-07-15,2027-07-15,24,2970,2970,0,LSE-007231,active
LSE-007233,PROP-02619,RES-04905,2023-12-25,2024-12-25,12,3100,3100,1,,expired
LSE-007234,PROP-02619,RES-04906,2025-01-08,2027-01-08,24,3355,1677,0,,active
LSE-007235,PROP-02620,RES-04907,2021-12-23,2023-12-23,24,2840,2840,0,,expired
LSE-007236,PROP-02620,RES-04907,2024-02-18,2025-02-18,12,2940,2940,0,LSE-007235,expired
LSE-007237,PROP-02620,RES-04908,2025-04-04,2027-04-04,24,3215,3215,0,,active
LSE-007238,PROP-02621,RES-04909,2022-06-11,2023-06-11,12,2515,1257,0,,expired
LSE-007239,PROP-02621,RES-04909,2023-08-17,2025-08-17,24,2560,1280,0,LSE-007238,expired
LSE-007240,PROP-02621,RES-04910,2025-09-08,2027-09-08,24,2855,1427,0,,active
LSE-007241,PROP-02622,RES-04911,2022-05-09,2023-05-09,12,2315,2315,0,,expired
LSE-007242,PROP-02622,RES-04912,2023-05-29,2024-05-29,12,2340,2340,0,,expired
LSE-007243,PROP-02622,RES-04912,2024-08-12,2025-08-12,12,2430,1215,0,LSE-007242,expired
LSE-007244,PROP-02622,RES-04912,2025-10-13,2026-10-13,12,2470,2470,1,LSE-007243,active
LSE-007245,PROP-02623,RES-04913,2024-06-27,2026-06-27,24,2910,2910,0,,expired
LSE-007246,PROP-02623,RES-04913,2026-07-14,2028-07-14,24,3005,3005,0,LSE-007245,active
LSE-007247,PROP-02624,RES-04914,2024-09-16,2026-09-16,24,3390,3390,0,,expired
LSE-007248,PROP-02625,RES-04915,2023-07-21,2025-07-21,24,2230,2230,0,,expired
LSE-007249,PROP-02625,RES-04915,2025-08-13,2027-08-13,24,2425,2425,0,LSE-007248,active
LSE-007250,PROP-02626,RES-04916,2022-07-28,2023-07-28,12,2360,2360,0,,expired
LSE-007251,PROP-02626,RES-04916,2023-09-10,2024-09-10,12,2385,1192,0,LSE-007250,expired
LSE-007252,PROP-02626,RES-04916,2024-10-13,2026-10-13,24,2505,1252,1,LSE-007251,active
LSE-007253,PROP-02627,RES-04917,2022-08-05,2024-08-05,24,3150,3150,0,,expired
LSE-007254,PROP-02627,RES-04918,2024-08-14,2026-02-14,18,3325,3325,0,,expired
LSE-007255,PROP-02627,RES-04919,2026-04-15,2028-04-15,24,3520,3520,0,,active
LSE-007256,PROP-02628,RES-04920,2023-08-13,2024-08-13,12,2315,1157,0,,expired
LSE-007257,PROP-02628,RES-04921,2024-10-02,2025-10-02,12,2405,1202,0,,expired
LSE-007258,PROP-02628,RES-04921,2025-11-01,2026-11-01,12,2495,2495,1,LSE-007257,active
LSE-007259,PROP-02629,RES-04922,2023-06-02,2024-06-02,12,2260,2260,0,,expired
LSE-007260,PROP-02629,RES-04923,2024-06-25,2026-06-25,24,2435,2435,0,,expired
LSE-007261,PROP-02629,RES-04924,2026-07-21,2028-07-21,24,2685,1342,0,,active
LSE-007262,PROP-02630,RES-04925,2023-10-05,2024-10-05,12,3245,3245,0,,expired
LSE-007263,PROP-02630,RES-04925,2024-12-12,2025-12-12,12,3335,3335,0,LSE-007262,expired
LSE-007264,PROP-02630,RES-04926,2026-01-04,2028-01-04,24,3435,1717,0,,active
LSE-007265,PROP-02631,RES-04927,2022-04-01,2023-04-01,12,3150,1575,0,,expired
LSE-007266,PROP-02631,RES-04927,2023-06-09,2024-06-09,12,3220,1610,0,LSE-007265,expired
LSE-007267,PROP-02631,RES-04928,2024-06-20,2026-06-20,24,3430,3430,0,,expired
LSE-007268,PROP-02631,RES-04929,2026-08-13,2027-08-13,12,3635,1817,0,,active
LSE-007269,PROP-02632,RES-04930,2022-03-26,2024-03-26,24,2955,2955,0,,expired
LSE-007270,PROP-02632,RES-04930,2024-05-26,2025-11-26,18,3080,1540,1,LSE-007269,expired
LSE-007271,PROP-02632,RES-04930,2026-01-18,2027-01-18,12,3150,1575,0,LSE-007270,active
LSE-007272,PROP-02633,RES-04931,2021-10-12,2023-10-12,24,2845,1422,0,,expired
LSE-007273,PROP-02633,RES-04931,2023-12-12,2025-06-12,18,2980,2980,0,LSE-007272,expired
LSE-007274,PROP-02633,RES-04932,2025-06-25,2026-06-25,12,3165,1582,0,,expired
LSE-007275,PROP-02633,RES-04932,2026-08-26,2027-08-26,12,3295,1647,0,LSE-007274,active
LSE-007276,PROP-02634,RES-04933,2024-02-05,2025-02-05,12,2620,2620,0,,expired
LSE-007277,PROP-02634,RES-04934,2025-03-23,2026-03-23,12,2800,1400,0,,expired
LSE-007278,PROP-02634,RES-04935,2026-04-01,2027-04-01,12,2825,1412,0,,active
LSE-007279,PROP-02635,RES-04936,2022-11-07,2023-11-07,12,2305,2305,0,,expired
LSE-007280,PROP-02635,RES-04936,2023-12-12,2024-12-12,12,2410,2410,0,LSE-007279,expired
LSE-007281,PROP-02635,RES-04937,2025-02-21,2026-02-21,12,2395,2395,0,,expired
LSE-007282,PROP-02635,RES-04938,2026-03-12,2028-03-12,24,2540,1270,1,,active
LSE-007283,PROP-02636,RES-04939,2022-11-03,2024-11-03,24,3235,3235,0,,evicted
LSE-007284,PROP-02636,RES-04940,2025-01-07,2026-01-07,12,3310,3310,0,,expired
LSE-007285,PROP-02636,RES-04940,2026-02-02,2027-02-02,12,3415,3415,1,LSE-007284,active
LSE-007286,PROP-02637,RES-04941,2022-07-20,2024-07-20,24,2855,2855,0,,expired
LSE-007287,PROP-02637,RES-04942,2024-08-08,2026-08-08,24,3165,1582,0,,expired
LSE-007288,PROP-02637,RES-04942,2026-09-11,2027-09-11,12,3275,3275,0,LSE-007287,active
LSE-007289,PROP-02638,RES-04943,2024-11-15,2026-11-15,24,2925,1462,0,,active
LSE-007290,PROP-02639,RES-04944,2023-08-14,2025-02-14,18,2510,2510,0,,expired
LSE-007291,PROP-02639,RES-04945,2025-04-20,2027-04-20,24,2750,1375,0,,active
LSE-007292,PROP-02640,RES-04946,2022-06-09,2024-06-09,24,2790,2790,0,,expired
LSE-007293,PROP-02640,RES-04947,2024-08-01,2026-08-01,24,3050,3050,0,,expired
LSE-007294,PROP-02640,RES-04948,2026-08-22,2028-08-22,24,3200,3200,0,,active
LSE-007295,PROP-02641,RES-04949,2024-04-24,2026-04-24,24,2735,2735,0,,expired
LSE-007296,PROP-02641,RES-04949,2026-07-02,2027-07-02,12,2815,1407,0,LSE-007295,active
LSE-007297,PROP-02642,RES-04950,2022-05-24,2024-05-24,24,3025,1512,0,,expired
LSE-007298,PROP-02642,RES-04950,2024-07-21,2025-07-21,12,3305,3305,0,LSE-007297,expired
LSE-007299,PROP-02642,RES-04951,2025-10-01,2027-10-01,24,3385,3385,0,,active
LSE-007300,PROP-02643,RES-04952,2024-03-01,2025-03-01,12,2710,2710,0,,expired
LSE-007301,PROP-02643,RES-04952,2025-03-20,2026-03-20,12,2800,1400,0,LSE-007300,expired
LSE-007302,PROP-02643,RES-04952,2026-04-20,2027-10-20,18,2880,1440,0,LSE-007301,active
LSE-007303,PROP-02644,RES-04953,2022-11-02,2024-11-02,24,2915,1457,0,,expired
LSE-007304,PROP-02644,RES-04953,2024-12-16,2025-12-16,12,3045,1522,0,LSE-007303,expired
LSE-007305,PROP-02644,RES-04953,2026-01-03,2028-01-03,24,3090,1545,0,LSE-007304,active
LSE-007306,PROP-02645,RES-04954,2024-04-22,2025-10-22,18,2880,2880,0,,expired
LSE-007307,PROP-02645,RES-04955,2025-12-12,2027-12-12,24,2960,2960,0,,active
LSE-007308,PROP-02646,RES-04956,2023-05-25,2024-05-25,12,3270,1635,0,,expired
LSE-007309,PROP-02646,RES-04957,2024-07-21,2025-07-21,12,3540,3540,0,,expired
LSE-007310,PROP-02646,RES-04957,2025-08-22,2026-08-22,12,3665,1832,0,LSE-007309,expired
LSE-007311,PROP-02646,RES-04958,2026-09-13,2028-09-13,24,3730,3730,0,,active
LSE-007312,PROP-02647,RES-04959,2023-05-20,2025-05-20,24,3135,3135,0,,expired
LSE-007313,PROP-02647,RES-04959,2025-06-11,2026-06-11,12,3455,3455,0,LSE-007312,expired
LSE-007314,PROP-02647,RES-04959,2026-06-22,2027-06-22,12,3690,1845,0,LSE-007313,active
LSE-007315,PROP-02648,RES-04960,2022-08-14,2023-08-14,12,3005,3005,0,,expired
LSE-007316,PROP-02648,RES-04961,2023-08-25,2024-08-25,12,2995,2995,0,,expired
LSE-007317,PROP-02648,RES-04961,2024-09-13,2025-09-13,12,3085,1542,1,LSE-007316,expired
LSE-007318,PROP-02648,RES-04961,2025-09-28,2027-09-28,24,3145,3145,0,LSE-007317,active
LSE-007319,PROP-02649,RES-04962,2021-11-24,2023-11-24,24,2965,2965,0,,expired
LSE-007320,PROP-02649,RES-04962,2023-12-28,2024-12-28,12,3000,3000,0,LSE-007319,expired
LSE-007321,PROP-02649,RES-04963,2025-03-09,2027-03-09,24,3225,1612,0,,active
LSE-007322,PROP-02650,RES-04964,2023-12-27,2024-12-27,12,2860,2860,0,,expired
LSE-007323,PROP-02650,RES-04965,2025-01-16,2027-01-16,24,2990,2990,0,,active
