workOrderId,propertyId,category,responsibility,chargedToResident,contributingNeglect,priority,isEmergency,openedDate,closedDate,cost,vendorId,residentReported
WO-025861,PROP-02927,HVAC - not heating,landlord,False,False,urgent,False,2024-03-06,2024-03-13,748,VEN-0089,False
WO-025862,PROP-02927,Appliance,landlord,False,False,routine,False,2025-09-08,2025-09-14,387,VEN-0088,False
WO-025863,PROP-02927,Air filter,resident,True,False,urgent,False,2026-03-28,2026-04-03,31,VEN-0088,True
WO-025864,PROP-02928,Pool maintenance,resident,True,False,routine,False,2025-08-17,2025-08-17,433,VEN-0088,True
WO-025865,PROP-02928,Plumbing - leak,landlord,False,False,routine,False,2023-10-31,2023-11-04,894,VEN-0091,False
WO-025866,PROP-02928,Pest control,resident,True,False,routine,False,2023-10-17,2023-10-20,318,VEN-0088,True
WO-025867,PROP-02928,Electrical,landlord,False,False,routine,False,2025-07-09,2025-07-17,394,VEN-0087,True
WO-025868,PROP-02928,Electrical,landlord,False,False,urgent,False,2025-03-30,2025-04-06,943,VEN-0087,True
WO-025869,PROP-02928,Plumbing - leak,landlord,False,False,urgent,False,2023-11-21,2023-11-27,929,VEN-0091,True
WO-025870,PROP-02928,Fence,landlord,False,False,routine,False,2025-02-05,2025-02-05,1681,VEN-0088,True
WO-025871,PROP-02929,Lawn maintenance,resident,True,False,routine,False,2025-10-08,2025-10-08,319,VEN-0090,True
WO-025872,PROP-02929,Air filter,resident,True,False,routine,False,2025-07-19,2025-07-23,40,VEN-0088,True
WO-025873,PROP-02929,Turn,landlord,False,False,routine,False,2024-08-14,2024-08-15,2832,VEN-0088,True
WO-025874,PROP-02929,HVAC - not cooling,landlord,False,False,routine,False,2025-08-18,2025-08-22,1689,VEN-0089,True
WO-025875,PROP-02929,Plumbing - leak,landlord,False,False,urgent,False,2024-09-11,2024-09-19,2023,VEN-0091,True
WO-025876,PROP-02929,Plumbing - water heater,landlord,False,False,urgent,False,2026-08-06,2026-08-13,1752,VEN-0091,True
WO-025877,PROP-02929,Garage door,landlord,False,False,urgent,False,2024-02-19,2024-02-20,319,VEN-0088,True
WO-025878,PROP-02929,Fence,landlord,False,False,urgent,False,2023-10-29,2023-11-02,1359,VEN-0088,False
WO-025879,PROP-02930,Electrical,landlord,False,False,routine,False,2025-06-02,2025-06-11,1110,VEN-0087,False
WO-025880,PROP-02930,Air filter,resident,True,False,routine,False,2026-04-12,2026-04-15,41,VEN-0088,True
WO-025881,PROP-02930,Plumbing - leak,landlord,False,False,routine,False,2024-04-02,2024-04-10,285,VEN-0091,True
WO-025882,PROP-02930,Electrical,landlord,False,False,urgent,False,2025-02-22,2025-03-02,1740,VEN-0087,True
WO-025883,PROP-02930,Plumbing - leak,landlord,False,False,routine,False,2023-10-05,2023-10-11,967,VEN-0091,True
WO-025884,PROP-02930,Electrical,landlord,False,False,urgent,False,2025-04-26,2025-05-04,275,VEN-0087,False
WO-025885,PROP-02930,Sprinkler,resident,True,False,routine,False,2025-03-22,2025-03-22,229,VEN-0090,False
WO-025886,PROP-02930,Roof,landlord,False,False,routine,False,2025-09-15,2025-09-16,4729,VEN-0092,True
WO-025887,PROP-02930,HVAC - not heating,landlord,False,True,emergency,True,2025-12-08,2025-12-08,744,VEN-0089,True
WO-025888,PROP-02930,Pest control,resident,True,False,urgent,False,2026-05-12,2026-05-17,305,VEN-0088,True
WO-025889,PROP-02931,Sprinkler,resident,True,False,routine,False,2024-04-05,2024-04-07,322,VEN-0090,False
WO-025890,PROP-02931,Turn,landlord,False,False,routine,False,2025-06-25,2025-06-27,2817,VEN-0088,True
WO-025891,PROP-02931,Electrical,landlord,False,False,routine,False,2024-07-23,2024-07-29,1327,VEN-0087,False
WO-025892,PROP-02931,Pest control,resident,True,False,routine,False,2024-01-30,2024-02-01,248,VEN-0088,False
WO-025893,PROP-02931,Plumbing - leak,landlord,False,False,routine,False,2026-08-18,2026-08-21,1513,VEN-0091,False
WO-025894,PROP-02931,Garage door,landlord,False,False,routine,False,2025-10-22,2025-10-25,1220,VEN-0088,True
WO-025895,PROP-02931,Turn,landlord,False,False,routine,False,2025-06-25,2025-06-29,1492,VEN-0088,True
WO-025896,PROP-02931,Lawn maintenance,resident,True,False,routine,False,2023-10-07,2023-10-09,155,VEN-0090,False
WO-025897,PROP-02931,Appliance,landlord,False,False,urgent,False,2025-01-20,2025-01-25,1165,VEN-0088,True
WO-025898,PROP-02931,Plumbing - leak,landlord,False,False,routine,False,2023-11-03,2023-11-08,719,VEN-0091,True
WO-025899,PROP-02932,Air filter,resident,True,False,routine,False,2024-05-12,2024-05-14,39,VEN-0088,True
WO-025900,PROP-02932,Air filter,resident,True,False,routine,False,2026-06-25,2026-06-26,24,VEN-0088,False
WO-025901,PROP-02932,Plumbing - major clog,landlord,False,False,urgent,False,2024-07-06,2024-07-11,434,VEN-0091,False
WO-025902,PROP-02932,Electrical,landlord,False,False,urgent,False,2024-11-29,2024-12-07,1298,VEN-0087,True
WO-025903,PROP-02932,Lawn maintenance,resident,True,False,routine,False,2025-05-21,2025-05-21,224,VEN-0090,False
WO-025904,PROP-02932,Lawn maintenance,resident,True,False,routine,False,2025-02-08,2025-02-08,152,VEN-0090,True
WO-025905,PROP-02932,Plumbing - major clog,landlord,False,False,routine,False,2026-04-02,2026-04-13,764,VEN-0091,True
WO-025906,PROP-02932,Pest control,resident,True,False,routine,False,2024-10-15,2024-10-24,335,VEN-0088,True
WO-025907,PROP-02932,Plumbing - minor clog,resident,True,False,routine,False,2025-12-04,2025-12-13,206,VEN-0091,True
WO-025908,PROP-02933,Turn,landlord,False,False,routine,False,2024-05-16,2024-05-22,4112,VEN-0088,False
WO-025909,PROP-02933,Plumbing - minor clog,resident,True,False,routine,False,2024-03-01,2024-03-12,141,VEN-0091,True
WO-025910,PROP-02933,Electrical,landlord,False,False,urgent,False,2025-08-01,2025-08-07,658,VEN-0087,True
WO-025911,PROP-02933,Turn,landlord,False,False,urgent,False,2026-05-21,2026-05-25,3554,VEN-0088,True
WO-025912,PROP-02934,Lawn maintenance,resident,True,False,routine,False,2025-07-31,2025-08-03,342,VEN-0090,False
WO-025913,PROP-02934,HVAC - not cooling,landlord,False,True,routine,False,2025-08-20,2025-08-25,2139,VEN-0089,True
WO-025914,PROP-02934,HVAC - not cooling,landlord,False,False,emergency,True,2026-06-16,2026-06-17,1099,VEN-0089,False
WO-025915,PROP-02934,Appliance - garbage disposal,landlord,False,False,urgent,False,2025-12-16,2025-12-23,286,VEN-0088,True
WO-025916,PROP-02934,Turn,landlord,False,False,emergency,True,2026-06-30,2026-06-30,2799,VEN-0088,True
WO-025917,PROP-02935,HVAC - not cooling,landlord,False,False,urgent,False,2025-09-07,2025-09-10,588,VEN-0089,False
WO-025918,PROP-02935,Electrical,landlord,False,False,urgent,False,2025-11-08,2025-11-15,1484,VEN-0087,True
WO-025919,PROP-02935,Fence,landlord,False,False,routine,False,2025-03-20,2025-03-25,580,VEN-0088,False
WO-025920,PROP-02935,Plumbing - leak,landlord,False,False,urgent,False,2025-10-11,2025-10-16,720,VEN-0091,True
WO-025921,PROP-02935,Sprinkler,resident,True,False,routine,False,2023-12-18,2023-12-18,361,VEN-0090,False
WO-025922,PROP-02935,HVAC - not cooling,landlord,False,False,routine,False,2024-05-20,2024-05-27,812,VEN-0089,True
WO-025923,PROP-02936,Electrical,landlord,False,False,urgent,False,2025-01-05,2025-01-12,437,VEN-0087,False
WO-025924,PROP-02936,Appliance,landlord,False,False,routine,False,2025-06-15,2025-06-21,595,VEN-0088,True
WO-025925,PROP-02936,Air filter,resident,True,False,urgent,False,2025-12-13,2025-12-13,38,VEN-0088,False
WO-025926,PROP-02936,Plumbing - leak,landlord,False,False,emergency,True,2026-06-13,2026-06-13,1332,VEN-0091,True
WO-025927,PROP-02936,Air filter,resident,True,False,routine,False,2025-06-14,2025-06-18,24,VEN-0088,True
WO-025928,PROP-02936,Electrical,landlord,False,False,routine,False,2025-10-19,2025-10-26,1246,VEN-0087,True
WO-025929,PROP-02936,Turn,landlord,False,False,routine,False,2025-06-24,2025-06-29,3310,VEN-0088,True
WO-025930,PROP-02936,Turn,landlord,False,False,routine,False,2023-11-07,2023-11-11,2614,VEN-0088,True
WO-025931,PROP-02936,Electrical,landlord,False,False,urgent,False,2025-11-24,2025-12-01,743,VEN-0087,False
WO-025932,PROP-02936,HVAC - not cooling,landlord,False,False,routine,False,2025-05-26,2025-06-03,1335,VEN-0089,True
WO-025933,PROP-02937,Plumbing - hardware,landlord,False,False,routine,False,2026-09-08,2026-09-13,183,VEN-0091,False
WO-025934,PROP-02937,Plumbing - hardware,landlord,False,False,urgent,False,2024-08-03,2024-08-09,753,VEN-0091,True
WO-025935,PROP-02937,Turn,landlord,False,False,routine,False,2024-01-07,2024-01-09,4004,VEN-0088,False
WO-025936,PROP-02937,Plumbing - water heater,landlord,False,False,routine,False,2025-07-27,2025-07-30,2141,VEN-0091,True
WO-025937,PROP-02937,Plumbing - leak,landlord,False,False,emergency,True,2026-01-31,2026-01-31,584,VEN-0091,False
WO-025938,PROP-02938,Lawn maintenance,resident,True,False,routine,False,2024-06-08,2024-06-10,114,VEN-0090,True
WO-025939,PROP-02938,Air filter,resident,True,False,urgent,False,2024-10-14,2024-10-16,36,VEN-0088,True
WO-025940,PROP-02938,Plumbing - minor clog,resident,True,False,routine,False,2024-10-01,2024-10-04,145,VEN-0091,True
WO-025941,PROP-02938,Plumbing - leak,landlord,False,False,routine,False,2025-02-18,2025-02-25,614,VEN-0091,True
WO-025942,PROP-02938,Air filter,resident,True,False,routine,False,2023-12-01,2023-12-03,27,VEN-0088,True
WO-025943,PROP-02938,Pest control,resident,True,False,routine,False,2026-06-17,2026-06-21,215,VEN-0088,True
WO-025944,PROP-02938,HVAC - not cooling,landlord,False,False,routine,False,2023-12-09,2023-12-16,1612,VEN-0089,True
WO-025945,PROP-02938,Fence,landlord,False,False,routine,False,2025-09-13,2025-09-17,2369,VEN-0088,True
WO-025946,PROP-02938,HVAC - not cooling,landlord,False,True,urgent,False,2024-07-01,2024-07-08,1061,VEN-0089,True
WO-025947,PROP-02938,Sprinkler,resident,True,False,urgent,False,2026-03-11,2026-03-11,122,VEN-0090,False
WO-025948,PROP-02938,Pool maintenance,resident,True,False,urgent,False,2025-11-12,2025-11-16,786,VEN-0088,True
WO-025949,PROP-02938,Appliance,landlord,False,False,routine,False,2026-01-07,2026-01-13,918,VEN-0088,False
WO-025950,PROP-02938,Lawn maintenance,resident,True,False,routine,False,2024-12-29,2024-12-29,96,VEN-0090,True
WO-025951,PROP-02938,Air filter,resident,True,False,urgent,False,2023-10-23,2023-10-26,40,VEN-0088,True
WO-025952,PROP-02939,HVAC - not cooling,landlord,False,False,urgent,False,2024-05-07,2024-05-15,842,VEN-0089,True
WO-025953,PROP-02939,HVAC - not cooling,landlord,False,False,routine,False,2024-09-18,2024-09-24,2571,VEN-0089,False
WO-025954,PROP-02939,HVAC - not cooling,landlord,False,False,urgent,False,2024-09-11,2024-09-17,518,VEN-0089,True
WO-025955,PROP-02939,Appliance,landlord,False,False,routine,False,2024-03-14,2024-03-17,572,VEN-0088,True
WO-025956,PROP-02939,Turn,landlord,False,False,routine,False,2025-08-28,2025-09-02,4151,VEN-0088,False
WO-025957,PROP-02939,Pool maintenance,resident,True,False,routine,False,2026-02-20,2026-02-20,445,VEN-0088,True
WO-025958,PROP-02939,Plumbing - minor clog,resident,True,False,routine,False,2025-06-13,2025-06-18,180,VEN-0091,True
WO-025959,PROP-02939,Plumbing - leak,landlord,False,False,routine,False,2024-10-20,2024-10-27,1033,VEN-0091,False
WO-025960,PROP-02939,Pool maintenance,resident,True,False,routine,False,2025-04-26,2025-04-29,297,VEN-0088,True
WO-025961,PROP-02939,Appliance,landlord,False,False,urgent,False,2023-12-20,2023-12-20,595,VEN-0088,True
WO-025962,PROP-02939,Lawn maintenance,resident,True,False,routine,False,2025-06-17,2025-06-20,113,VEN-0090,True
WO-025963,PROP-02939,Roof,landlord,False,False,routine,False,2025-02-07,2025-02-08,2236,VEN-0092,True
WO-025964,PROP-02940,Appliance,landlord,False,False,urgent,False,2024-07-09,2024-07-15,245,VEN-0088,False
WO-025965,PROP-02940,Plumbing - leak,landlord,False,False,emergency,True,2024-06-05,2024-06-05,1228,VEN-0091,False
WO-025966,PROP-02940,Electrical,landlord,False,False,urgent,False,2023-11-26,2023-12-03,317,VEN-0087,False
WO-025967,PROP-02940,Appliance,landlord,False,False,urgent,False,2025-05-13,2025-05-15,160,VEN-0088,False
WO-025968,PROP-02941,Plumbing - leak,landlord,False,False,urgent,False,2026-04-30,2026-05-06,650,VEN-0091,False
WO-025969,PROP-02941,Air filter,resident,True,False,routine,False,2026-02-24,2026-02-28,34,VEN-0088,True
WO-025970,PROP-02941,Lawn maintenance,resident,True,False,urgent,False,2025-01-04,2025-01-06,131,VEN-0090,True
WO-025971,PROP-02941,Sprinkler,resident,True,False,routine,False,2025-12-22,2025-12-23,351,VEN-0090,True
WO-025972,PROP-02941,Fence,landlord,False,False,routine,False,2026-04-08,2026-04-12,1686,VEN-0088,True
WO-025973,PROP-02941,Appliance - garbage disposal,landlord,False,False,routine,False,2025-07-01,2025-07-04,366,VEN-0088,False
WO-025974,PROP-02941,HVAC - not cooling,landlord,False,False,routine,False,2025-01-25,2025-01-29,1757,VEN-0089,True
WO-025975,PROP-02941,Air filter,resident,True,False,urgent,False,2024-09-24,2024-09-26,29,VEN-0088,False
WO-025976,PROP-02941,Appliance - garbage disposal,landlord,False,False,routine,False,2024-04-09,2024-04-11,200,VEN-0088,True
WO-025977,PROP-02941,Lawn maintenance,resident,True,False,routine,False,2025-11-22,2025-11-22,225,VEN-0090,True
WO-025978,PROP-02942,Turn,landlord,False,False,routine,False,2024-12-30,2025-01-02,2437,VEN-0088,False
WO-025979,PROP-02942,Plumbing - hardware,landlord,False,False,routine,False,2025-11-11,2025-11-19,297,VEN-0091,False
WO-025980,PROP-02942,Fence,landlord,False,False,routine,False,2024-05-29,2024-06-03,2449,VEN-0088,False
WO-025981,PROP-02942,Appliance,landlord,False,False,urgent,False,2024-09-20,2024-09-26,578,VEN-0088,True
WO-025982,PROP-02942,Plumbing - major clog,landlord,False,False,urgent,False,2025-12-25,2026-01-05,607,VEN-0091,True
WO-025983,PROP-02942,Lawn maintenance,resident,True,False,routine,False,2025-03-25,2025-03-27,323,VEN-0090,False
WO-025984,PROP-02943,Pest control,resident,True,False,routine,False,2026-01-14,2026-01-17,217,VEN-0088,True
WO-025985,PROP-02943,Appliance - garbage disposal,landlord,False,False,routine,False,2025-07-19,2025-07-19,313,VEN-0088,True
WO-025986,PROP-02943,Garage door,landlord,False,False,emergency,True,2025-09-22,2025-09-22,719,VEN-0088,True
WO-025987,PROP-02943,Appliance,landlord,False,False,urgent,False,2025-12-21,2025-12-23,678,VEN-0088,True
WO-025988,PROP-02943,HVAC - not heating,landlord,False,False,urgent,False,2025-01-10,2025-01-14,1078,VEN-0089,False
WO-025989,PROP-02943,Lawn maintenance,resident,True,False,routine,False,2024-09-01,2024-09-04,213,VEN-0090,True
WO-025990,PROP-02943,HVAC - not cooling,landlord,False,False,routine,False,2025-08-31,2025-09-06,1688,VEN-0089,True
WO-025991,PROP-02943,Plumbing - water heater,landlord,False,False,urgent,False,2023-11-16,2023-11-23,1191,VEN-0091,True
WO-025992,PROP-02943,Pool maintenance,resident,True,False,urgent,False,2024-08-24,2024-08-29,411,VEN-0088,True
WO-025993,PROP-02943,Roof,landlord,False,False,routine,False,2024-11-10,2024-11-14,2814,VEN-0092,False
WO-025994,PROP-02943,Plumbing - minor clog,resident,True,False,urgent,False,2024-07-02,2024-07-09,101,VEN-0091,True
WO-025995,PROP-02943,Pool maintenance,resident,True,False,urgent,False,2025-09-01,2025-09-03,322,VEN-0088,False
WO-025996,PROP-02944,HVAC - not heating,landlord,False,False,emergency,True,2024-04-16,2024-04-16,751,VEN-0089,True
WO-025997,PROP-02944,Plumbing - water heater,landlord,False,False,routine,False,2024-09-10,2024-09-17,1988,VEN-0091,True
WO-025998,PROP-02944,Plumbing - minor clog,resident,True,False,routine,False,2026-04-09,2026-04-16,198,VEN-0091,True
WO-025999,PROP-02944,Lawn maintenance,resident,True,False,urgent,False,2023-10-21,2023-10-21,377,VEN-0090,True
WO-026000,PROP-02944,Pool maintenance,resident,True,False,routine,False,2026-01-12,2026-01-18,762,VEN-0088,True
WO-026001,PROP-02944,Sprinkler,resident,True,False,routine,False,2026-06-29,2026-07-01,272,VEN-0090,False
WO-026002,PROP-02944,Plumbing - hardware,landlord,False,False,routine,False,2026-01-07,2026-01-12,458,VEN-0091,False
WO-026003,PROP-02944,Plumbing - leak,landlord,False,False,emergency,True,2024-01-27,2024-01-28,1308,VEN-0091,True
WO-026004,PROP-02944,HVAC - not cooling,landlord,False,False,urgent,False,2026-05-25,2026-05-28,2830,VEN-0089,False
WO-026005,PROP-02944,Appliance - garbage disposal,landlord,False,False,urgent,False,2026-07-14,2026-07-17,320,VEN-0088,True
WO-026006,PROP-02944,Appliance,landlord,False,False,routine,False,2025-01-13,2025-01-19,1210,VEN-0088,True
WO-026007,PROP-02945,Appliance,landlord,False,False,urgent,False,2025-12-21,2025-12-21,911,VEN-0088,True
WO-026008,PROP-02945,Plumbing - water heater,landlord,False,False,urgent,False,2026-01-18,2026-01-23,1062,VEN-0091,True
WO-026009,PROP-02945,Lawn maintenance,resident,True,False,urgent,False,2026-01-17,2026-01-18,125,VEN-0090,True
WO-026010,PROP-02945,Appliance,landlord,False,False,routine,False,2025-07-30,2025-08-02,1353,VEN-0088,True
WO-026011,PROP-02945,Fence,landlord,False,False,routine,False,2025-01-04,2025-01-06,2194,VEN-0088,True
WO-026012,PROP-02945,Roof,landlord,False,False,urgent,False,2024-11-20,2024-11-20,4818,VEN-0092,False
WO-026013,PROP-02945,Turn,landlord,False,False,routine,False,2025-09-07,2025-09-10,3870,VEN-0088,True
WO-026014,PROP-02945,HVAC - not cooling,landlord,False,False,routine,False,2024-10-11,2024-10-18,1300,VEN-0089,True
WO-026015,PROP-02946,Plumbing - leak,landlord,False,False,routine,False,2024-05-06,2024-05-14,2064,VEN-0091,True
WO-026016,PROP-02946,Electrical,landlord,False,False,urgent,False,2024-07-18,2024-07-25,494,VEN-0087,True
WO-026017,PROP-02946,Appliance,landlord,False,False,routine,False,2026-01-19,2026-01-27,479,VEN-0088,False
WO-026018,PROP-02946,Plumbing - leak,landlord,False,False,urgent,False,2026-04-16,2026-04-23,1846,VEN-0091,True
WO-026019,PROP-02946,Roof,landlord,False,False,routine,False,2026-01-11,2026-01-16,5804,VEN-0092,True
WO-026020,PROP-02946,Lawn maintenance,resident,True,False,routine,False,2026-02-27,2026-03-03,177,VEN-0090,True
WO-026021,PROP-02946,HVAC - not heating,landlord,False,False,emergency,True,2024-05-21,2024-05-21,2176,VEN-0089,True
WO-026022,PROP-02946,Appliance,landlord,False,False,routine,False,2024-01-25,2024-01-29,656,VEN-0088,True
WO-026023,PROP-02946,HVAC - not cooling,landlord,False,False,emergency,True,2025-05-21,2025-05-22,2070,VEN-0089,False
WO-026024,PROP-02946,HVAC - not cooling,landlord,False,False,routine,False,2024-05-20,2024-05-29,1351,VEN-0089,True
WO-026025,PROP-02946,Pool maintenance,resident,True,False,routine,False,2024-05-07,2024-05-09,338,VEN-0088,True
WO-026026,PROP-02947,Plumbing - major clog,landlord,False,False,emergency,True,2024-12-26,2024-12-26,473,VEN-0091,True
WO-026027,PROP-02947,Appliance,landlord,False,False,routine,False,2024-09-30,2024-10-03,644,VEN-0088,False
WO-026028,PROP-02947,Plumbing - water heater,landlord,False,False,emergency,True,2025-06-12,2025-06-12,1605,VEN-0091,False
