expenseId,propertyId,communitySlug,scope,category,date,amount,glCode
EXP-056553,PROP-02095,arcilla-ridge,property,HOA,2026-07-01,248,GL-HOA
EXP-056554,PROP-02095,arcilla-ridge,property,Utilities,2025-04-01,184,GL-UTILIT
EXP-056555,PROP-02095,arcilla-ridge,property,Marketing,2024-08-20,120,GL-MARKET
EXP-056556,PROP-02095,arcilla-ridge,property,Marketing,2025-09-19,527,GL-MARKET
EXP-056557,PROP-02095,arcilla-ridge,property,Marketing,2026-05-17,488,GL-MARKET
EXP-056558,PROP-02095,arcilla-ridge,property,Marketing,2023-11-02,392,GL-MARKET
EXP-056559,PROP-02095,arcilla-ridge,property,Marketing,2023-12-16,195,GL-MARKET
EXP-056560,PROP-02095,arcilla-ridge,property,Marketing,2026-08-17,373,GL-MARKET
EXP-056561,PROP-02095,arcilla-ridge,property,Legal,2024-09-10,806,GL-LEGAL
EXP-056562,PROP-02095,arcilla-ridge,property,Legal,2025-11-19,911,GL-LEGAL
EXP-056563,PROP-02095,arcilla-ridge,property,Legal,2024-06-16,818,GL-LEGAL
EXP-056564,PROP-02095,arcilla-ridge,property,CapEx,2025-01-19,5568,GL-CAPEX
EXP-056565,PROP-02095,arcilla-ridge,property,CapEx,2026-08-09,4680,GL-CAPEX
EXP-056566,PROP-02095,arcilla-ridge,property,Turn,2024-11-25,1951,GL-TURN
EXP-056567,PROP-02095,arcilla-ridge,property,Turn,2024-07-29,3598,GL-TURN
EXP-056568,PROP-02096,arcilla-ridge,property,HOA,2023-10-01,414,GL-HOA
EXP-056569,PROP-02096,arcilla-ridge,property,HOA,2024-01-01,406,GL-HOA
EXP-056570,PROP-02096,arcilla-ridge,property,Insurance,2024-01-01,1381,GL-INSURA
EXP-056571,PROP-02096,arcilla-ridge,property,HOA,2024-04-01,415,GL-HOA
EXP-056572,PROP-02096,arcilla-ridge,property,HOA,2024-07-01,414,GL-HOA
EXP-056573,PROP-02096,arcilla-ridge,property,HOA,2024-10-01,399,GL-HOA
EXP-056574,PROP-02096,arcilla-ridge,property,HOA,2025-01-01,399,GL-HOA
EXP-056575,PROP-02096,arcilla-ridge,property,Insurance,2025-01-01,1213,GL-INSURA
EXP-056576,PROP-02096,arcilla-ridge,property,HOA,2025-04-01,410,GL-HOA
EXP-056577,PROP-02096,arcilla-ridge,property,HOA,2025-07-01,418,GL-HOA
EXP-056578,PROP-02096,arcilla-ridge,property,HOA,2025-10-01,413,GL-HOA
EXP-056579,PROP-02096,arcilla-ridge,property,HOA,2026-01-01,415,GL-HOA
EXP-056580,PROP-02096,arcilla-ridge,property,Insurance,2026-01-01,1283,GL-INSURA
EXP-056581,PROP-02096,arcilla-ridge,property,HOA,2026-04-01,403,GL-HOA
EXP-056582,PROP-02096,arcilla-ridge,property,HOA,2026-07-01,407,GL-HOA
EXP-056583,PROP-02096,arcilla-ridge,property,Utilities,2025-09-01,133,GL-UTILIT
EXP-056584,PROP-02096,arcilla-ridge,property,Marketing,2024-09-17,705,GL-MARKET
EXP-056585,PROP-02096,arcilla-ridge,property,Marketing,2025-07-26,248,GL-MARKET
EXP-056586,PROP-02096,arcilla-ridge,property,Marketing,2026-01-21,595,GL-MARKET
EXP-056587,PROP-02096,arcilla-ridge,property,Legal,2023-10-19,1245,GL-LEGAL
EXP-056588,PROP-02096,arcilla-ridge,property,CapEx,2024-12-20,2009,GL-CAPEX
EXP-056589,PROP-02096,arcilla-ridge,property,CapEx,2025-12-23,8307,GL-CAPEX
EXP-056590,PROP-02096,arcilla-ridge,property,Turn,2025-02-17,1738,GL-TURN
EXP-056591,PROP-02097,arcilla-ridge,property,HOA,2023-10-01,411,GL-HOA
EXP-056592,PROP-02097,arcilla-ridge,property,HOA,2024-01-01,402,GL-HOA
EXP-056593,PROP-02097,arcilla-ridge,property,Insurance,2024-01-01,886,GL-INSURA
EXP-056594,PROP-02097,arcilla-ridge,property,HOA,2024-04-01,409,GL-HOA
EXP-056595,PROP-02097,arcilla-ridge,property,HOA,2024-07-01,398,GL-HOA
EXP-056596,PROP-02097,arcilla-ridge,property,HOA,2024-10-01,398,GL-HOA
EXP-056597,PROP-02097,arcilla-ridge,property,HOA,2025-01-01,409,GL-HOA
EXP-056598,PROP-02097,arcilla-ridge,property,Insurance,2025-01-01,915,GL-INSURA
EXP-056599,PROP-02097,arcilla-ridge,property,HOA,2025-04-01,388,GL-HOA
EXP-056600,PROP-02097,arcilla-ridge,property,HOA,2025-07-01,403,GL-HOA
EXP-056601,PROP-02097,arcilla-ridge,property,HOA,2025-10-01,402,GL-HOA
EXP-056602,PROP-02097,arcilla-ridge,property,HOA,2026-01-01,405,GL-HOA
EXP-056603,PROP-02097,arcilla-ridge,property,Insurance,2026-01-01,964,GL-INSURA
EXP-056604,PROP-02097,arcilla-ridge,property,HOA,2026-04-01,409,GL-HOA
EXP-056605,PROP-02097,arcilla-ridge,property,HOA,2026-07-01,398,GL-HOA
EXP-056606,PROP-02097,arcilla-ridge,property,Utilities,2024-07-01,279,GL-UTILIT
EXP-056607,PROP-02097,arcilla-ridge,property,Marketing,2025-04-21,553,GL-MARKET
EXP-056608,PROP-02097,arcilla-ridge,property,Marketing,2024-12-09,176,GL-MARKET
EXP-056609,PROP-02097,arcilla-ridge,property,Marketing,2023-11-11,348,GL-MARKET
EXP-056610,PROP-02097,arcilla-ridge,property,Marketing,2024-04-12,752,GL-MARKET
EXP-056611,PROP-02097,arcilla-ridge,property,Legal,2025-12-07,1152,GL-LEGAL
EXP-056612,PROP-02097,arcilla-ridge,property,CapEx,2025-07-17,10012,GL-CAPEX
EXP-056613,PROP-02097,arcilla-ridge,property,CapEx,2026-08-01,4590,GL-CAPEX
EXP-056614,PROP-02097,arcilla-ridge,property,CapEx,2024-03-23,3960,GL-CAPEX
EXP-056615,PROP-02097,arcilla-ridge,property,Turn,2024-03-23,1824,GL-TURN
EXP-056616,PROP-02097,arcilla-ridge,property,Turn,2024-10-02,2024,GL-TURN
EXP-056617,PROP-02098,arcilla-ridge,property,HOA,2023-10-01,307,GL-HOA
EXP-056618,PROP-02098,arcilla-ridge,property,HOA,2024-01-01,290,GL-HOA
EXP-056619,PROP-02098,arcilla-ridge,property,Insurance,2024-01-01,2424,GL-INSURA
EXP-056620,PROP-02098,arcilla-ridge,property,HOA,2024-04-01,301,GL-HOA
EXP-056621,PROP-02098,arcilla-ridge,property,HOA,2024-07-01,305,GL-HOA
EXP-056622,PROP-02098,arcilla-ridge,property,HOA,2024-10-01,303,GL-HOA
EXP-056623,PROP-02098,arcilla-ridge,property,HOA,2025-01-01,307,GL-HOA
EXP-056624,PROP-02098,arcilla-ridge,property,Insurance,2025-01-01,2334,GL-INSURA
EXP-056625,PROP-02098,arcilla-ridge,property,HOA,2025-04-01,298,GL-HOA
EXP-056626,PROP-02098,arcilla-ridge,property,HOA,2025-07-01,297,GL-HOA
EXP-056627,PROP-02098,arcilla-ridge,property,HOA,2025-10-01,297,GL-HOA
EXP-056628,PROP-02098,arcilla-ridge,property,HOA,2026-01-01,306,GL-HOA
EXP-056629,PROP-02098,arcilla-ridge,property,Insurance,2026-01-01,2391,GL-INSURA
EXP-056630,PROP-02098,arcilla-ridge,property,HOA,2026-04-01,298,GL-HOA
EXP-056631,PROP-02098,arcilla-ridge,property,HOA,2026-07-01,292,GL-HOA
EXP-056632,PROP-02098,arcilla-ridge,property,Utilities,2025-03-01,98,GL-UTILIT
EXP-056633,PROP-02098,arcilla-ridge,property,Utilities,2026-04-01,174,GL-UTILIT
EXP-056634,PROP-02098,arcilla-ridge,property,Marketing,2024-10-04,370,GL-MARKET
EXP-056635,PROP-02098,arcilla-ridge,property,Marketing,2024-12-29,321,GL-MARKET
EXP-056636,PROP-02098,arcilla-ridge,property,Marketing,2025-04-17,331,GL-MARKET
EXP-056637,PROP-02098,arcilla-ridge,property,Marketing,2026-09-29,310,GL-MARKET
EXP-056638,PROP-02098,arcilla-ridge,property,Marketing,2026-02-23,635,GL-MARKET
EXP-056639,PROP-02098,arcilla-ridge,property,Legal,2024-05-17,690,GL-LEGAL
EXP-056640,PROP-02098,arcilla-ridge,property,Legal,2025-08-01,1439,GL-LEGAL
EXP-056641,PROP-02098,arcilla-ridge,property,Legal,2024-12-09,1609,GL-LEGAL
EXP-056642,PROP-02098,arcilla-ridge,property,CapEx,2025-10-25,7700,GL-CAPEX
EXP-056643,PROP-02098,arcilla-ridge,property,CapEx,2025-02-17,6292,GL-CAPEX
EXP-056644,PROP-02098,arcilla-ridge,property,CapEx,2026-09-14,4534,GL-CAPEX
EXP-056645,PROP-02098,arcilla-ridge,property,Turn,2025-08-19,1306,GL-TURN
EXP-056646,PROP-02098,arcilla-ridge,property,Turn,2024-02-02,2991,GL-TURN
EXP-056647,PROP-02098,arcilla-ridge,property,Turn,2025-09-01,1398,GL-TURN
EXP-056648,PROP-02099,arcilla-ridge,property,HOA,2023-10-01,235,GL-HOA
EXP-056649,PROP-02099,arcilla-ridge,property,HOA,2024-01-01,233,GL-HOA
EXP-056650,PROP-02099,arcilla-ridge,property,Insurance,2024-01-01,2544,GL-INSURA
EXP-056651,PROP-02099,arcilla-ridge,property,HOA,2024-04-01,233,GL-HOA
EXP-056652,PROP-02099,arcilla-ridge,property,HOA,2024-07-01,227,GL-HOA
EXP-056653,PROP-02099,arcilla-ridge,property,HOA,2024-10-01,232,GL-HOA
EXP-056654,PROP-02099,arcilla-ridge,property,HOA,2025-01-01,232,GL-HOA
EXP-056655,PROP-02099,arcilla-ridge,property,Insurance,2025-01-01,2322,GL-INSURA
EXP-056656,PROP-02099,arcilla-ridge,property,HOA,2025-04-01,231,GL-HOA
EXP-056657,PROP-02099,arcilla-ridge,property,HOA,2025-07-01,232,GL-HOA
EXP-056658,PROP-02099,arcilla-ridge,property,HOA,2025-10-01,232,GL-HOA
EXP-056659,PROP-02099,arcilla-ridge,property,HOA,2026-01-01,236,GL-HOA
EXP-056660,PROP-02099,arcilla-ridge,property,Insurance,2026-01-01,2318,GL-INSURA
EXP-056661,PROP-02099,arcilla-ridge,property,HOA,2026-04-01,231,GL-HOA
EXP-056662,PROP-02099,arcilla-ridge,property,HOA,2026-07-01,231,GL-HOA
EXP-056663,PROP-02099,arcilla-ridge,property,Utilities,2025-08-01,95,GL-UTILIT
EXP-056664,PROP-02099,arcilla-ridge,property,Utilities,2025-09-01,192,GL-UTILIT
EXP-056665,PROP-02099,arcilla-ridge,property,Marketing,2025-06-28,547,GL-MARKET
EXP-056666,PROP-02099,arcilla-ridge,property,Marketing,2026-08-17,542,GL-MARKET
EXP-056667,PROP-02099,arcilla-ridge,property,Marketing,2024-10-03,691,GL-MARKET
EXP-056668,PROP-02099,arcilla-ridge,property,Legal,2026-01-04,969,GL-LEGAL
EXP-056669,PROP-02099,arcilla-ridge,property,Legal,2024-09-25,1067,GL-LEGAL
EXP-056670,PROP-02099,arcilla-ridge,property,CapEx,2026-07-17,7574,GL-CAPEX
EXP-056671,PROP-02099,arcilla-ridge,property,CapEx,2023-10-28,10969,GL-CAPEX
EXP-056672,PROP-02099,arcilla-ridge,property,Turn,2026-09-20,1265,GL-TURN
EXP-056673,PROP-02099,arcilla-ridge,property,Turn,2026-03-29,3026,GL-TURN
EXP-056674,PROP-02100,arcilla-ridge,property,HOA,2023-10-01,290,GL-HOA
EXP-056675,PROP-02100,arcilla-ridge,property,HOA,2024-01-01,287,GL-HOA
EXP-056676,PROP-02100,arcilla-ridge,property,Insurance,2024-01-01,2080,GL-INSURA
EXP-056677,PROP-02100,arcilla-ridge,property,HOA,2024-04-01,289,GL-HOA
EXP-056678,PROP-02100,arcilla-ridge,property,HOA,2024-07-01,284,GL-HOA
EXP-056679,PROP-02100,arcilla-ridge,property,HOA,2024-10-01,293,GL-HOA
EXP-056680,PROP-02100,arcilla-ridge,property,HOA,2025-01-01,290,GL-HOA
EXP-056681,PROP-02100,arcilla-ridge,property,Insurance,2025-01-01,2058,GL-INSURA
EXP-056682,PROP-02100,arcilla-ridge,property,HOA,2025-04-01,297,GL-HOA
EXP-056683,PROP-02100,arcilla-ridge,property,HOA,2025-07-01,297,GL-HOA
EXP-056684,PROP-02100,arcilla-ridge,property,HOA,2025-10-01,299,GL-HOA
EXP-056685,PROP-02100,arcilla-ridge,property,HOA,2026-01-01,295,GL-HOA
EXP-056686,PROP-02100,arcilla-ridge,property,Insurance,2026-01-01,2034,GL-INSURA
EXP-056687,PROP-02100,arcilla-ridge,property,HOA,2026-04-01,291,GL-HOA
EXP-056688,PROP-02100,arcilla-ridge,property,HOA,2026-07-01,291,GL-HOA
EXP-056689,PROP-02100,arcilla-ridge,property,Utilities,2026-08-01,280,GL-UTILIT
EXP-056690,PROP-02100,arcilla-ridge,property,Utilities,2026-09-01,263,GL-UTILIT
EXP-056691,PROP-02100,arcilla-ridge,property,Marketing,2024-01-28,425,GL-MARKET
EXP-056692,PROP-02100,arcilla-ridge,property,Marketing,2024-10-15,339,GL-MARKET
EXP-056693,PROP-02100,arcilla-ridge,property,Marketing,2023-10-21,201,GL-MARKET
EXP-056694,PROP-02100,arcilla-ridge,property,Marketing,2026-06-14,610,GL-MARKET
EXP-056695,PROP-02100,arcilla-ridge,property,Legal,2026-03-09,2296,GL-LEGAL
EXP-056696,PROP-02100,arcilla-ridge,property,Legal,2026-05-26,716,GL-LEGAL
EXP-056697,PROP-02100,arcilla-ridge,property,Legal,2026-02-11,1635,GL-LEGAL
EXP-056698,PROP-02100,arcilla-ridge,property,CapEx,2026-05-06,3789,GL-CAPEX
EXP-056699,PROP-02100,arcilla-ridge,property,Turn,2026-06-23,3652,GL-TURN
EXP-056700,PROP-02101,arcilla-ridge,property,HOA,2023-10-01,336,GL-HOA
EXP-056701,PROP-02101,arcilla-ridge,property,HOA,2024-01-01,336,GL-HOA
EXP-056702,PROP-02101,arcilla-ridge,property,Insurance,2024-01-01,1777,GL-INSURA
EXP-056703,PROP-02101,arcilla-ridge,property,HOA,2024-04-01,332,GL-HOA
EXP-056704,PROP-02101,arcilla-ridge,property,HOA,2024-07-01,333,GL-HOA
EXP-056705,PROP-02101,arcilla-ridge,property,HOA,2024-10-01,332,GL-HOA
EXP-056706,PROP-02101,arcilla-ridge,property,HOA,2025-01-01,344,GL-HOA
EXP-056707,PROP-02101,arcilla-ridge,property,Insurance,2025-01-01,1812,GL-INSURA
EXP-056708,PROP-02101,arcilla-ridge,property,HOA,2025-04-01,344,GL-HOA
EXP-056709,PROP-02101,arcilla-ridge,property,HOA,2025-07-01,328,GL-HOA
EXP-056710,PROP-02101,arcilla-ridge,property,HOA,2025-10-01,339,GL-HOA
EXP-056711,PROP-02101,arcilla-ridge,property,HOA,2026-01-01,341,GL-HOA
EXP-056712,PROP-02101,arcilla-ridge,property,Insurance,2026-01-01,1837,GL-INSURA
EXP-056713,PROP-02101,arcilla-ridge,property,HOA,2026-04-01,336,GL-HOA
EXP-056714,PROP-02101,arcilla-ridge,property,HOA,2026-07-01,335,GL-HOA
EXP-056715,PROP-02101,arcilla-ridge,property,Utilities,2026-05-01,167,GL-UTILIT
EXP-056716,PROP-02101,arcilla-ridge,property,Marketing,2026-08-24,336,GL-MARKET
EXP-056717,PROP-02101,arcilla-ridge,property,Marketing,2026-01-17,500,GL-MARKET
EXP-056718,PROP-02101,arcilla-ridge,property,Marketing,2025-07-02,437,GL-MARKET
EXP-056719,PROP-02101,arcilla-ridge,property,Marketing,2024-09-23,116,GL-MARKET
EXP-056720,PROP-02101,arcilla-ridge,property,Legal,2024-05-11,632,GL-LEGAL
EXP-056721,PROP-02101,arcilla-ridge,property,Legal,2024-08-28,1385,GL-LEGAL
EXP-056722,PROP-02101,arcilla-ridge,property,CapEx,2024-04-23,5830,GL-CAPEX
EXP-056723,PROP-02101,arcilla-ridge,property,CapEx,2025-10-25,4529,GL-CAPEX
EXP-056724,PROP-02101,arcilla-ridge,property,Turn,2025-12-24,2726,GL-TURN
EXP-056725,PROP-02101,arcilla-ridge,property,Turn,2025-10-16,1684,GL-TURN
EXP-056726,PROP-02102,arcilla-ridge,property,HOA,2023-10-01,372,GL-HOA
EXP-056727,PROP-02102,arcilla-ridge,property,HOA,2024-01-01,378,GL-HOA
EXP-056728,PROP-02102,arcilla-ridge,property,Insurance,2024-01-01,948,GL-INSURA
EXP-056729,PROP-02102,arcilla-ridge,property,HOA,2024-04-01,375,GL-HOA
EXP-056730,PROP-02102,arcilla-ridge,property,HOA,2024-07-01,360,GL-HOA
EXP-056731,PROP-02102,arcilla-ridge,property,HOA,2024-10-01,369,GL-HOA
EXP-056732,PROP-02102,arcilla-ridge,property,HOA,2025-01-01,364,GL-HOA
EXP-056733,PROP-02102,arcilla-ridge,property,Insurance,2025-01-01,1056,GL-INSURA
EXP-056734,PROP-02102,arcilla-ridge,property,HOA,2025-04-01,368,GL-HOA
EXP-056735,PROP-02102,arcilla-ridge,property,HOA,2025-07-01,379,GL-HOA
EXP-056736,PROP-02102,arcilla-ridge,property,HOA,2025-10-01,364,GL-HOA
EXP-056737,PROP-02102,arcilla-ridge,property,HOA,2026-01-01,368,GL-HOA
EXP-056738,PROP-02102,arcilla-ridge,property,Insurance,2026-01-01,983,GL-INSURA
EXP-056739,PROP-02102,arcilla-ridge,property,HOA,2026-04-01,368,GL-HOA
EXP-056740,PROP-02102,arcilla-ridge,property,HOA,2026-07-01,377,GL-HOA
EXP-056741,PROP-02102,arcilla-ridge,property,Marketing,2025-09-17,359,GL-MARKET
EXP-056742,PROP-02102,arcilla-ridge,property,Marketing,2025-02-22,373,GL-MARKET
EXP-056743,PROP-02102,arcilla-ridge,property,Marketing,2025-02-18,337,GL-MARKET
EXP-056744,PROP-02102,arcilla-ridge,property,Marketing,2025-12-30,645,GL-MARKET
EXP-056745,PROP-02102,arcilla-ridge,property,Legal,2024-02-27,1179,GL-LEGAL
EXP-056746,PROP-02102,arcilla-ridge,property,CapEx,2026-06-04,3914,GL-CAPEX
EXP-056747,PROP-02102,arcilla-ridge,property,CapEx,2024-02-01,9752,GL-CAPEX
EXP-056748,PROP-02102,arcilla-ridge,property,CapEx,2024-09-06,8037,GL-CAPEX
EXP-056749,PROP-02102,arcilla-ridge,property,Turn,2025-12-29,4965,GL-TURN
EXP-056750,PROP-02102,arcilla-ridge,property,Turn,2024-10-09,2360,GL-TURN
EXP-056751,PROP-02102,arcilla-ridge,property,Turn,2024-12-16,3122,GL-TURN
EXP-056752,PROP-02103,arcilla-ridge,property,HOA,2023-10-01,369,GL-HOA
EXP-056753,PROP-02103,arcilla-ridge,property,HOA,2024-01-01,360,GL-HOA
EXP-056754,PROP-02103,arcilla-ridge,property,Insurance,2024-01-01,1667,GL-INSURA
EXP-056755,PROP-02103,arcilla-ridge,property,HOA,2024-04-01,357,GL-HOA
EXP-056756,PROP-02103,arcilla-ridge,property,HOA,2024-07-01,357,GL-HOA
EXP-056757,PROP-02103,arcilla-ridge,property,HOA,2024-10-01,361,GL-HOA
EXP-056758,PROP-02103,arcilla-ridge,property,HOA,2025-01-01,371,GL-HOA
EXP-056759,PROP-02103,arcilla-ridge,property,Insurance,2025-01-01,1731,GL-INSURA
EXP-056760,PROP-02103,arcilla-ridge,property,HOA,2025-04-01,369,GL-HOA
EXP-056761,PROP-02103,arcilla-ridge,property,HOA,2025-07-01,354,GL-HOA
EXP-056762,PROP-02103,arcilla-ridge,property,HOA,2025-10-01,366,GL-HOA
EXP-056763,PROP-02103,arcilla-ridge,property,HOA,2026-01-01,371,GL-HOA
EXP-056764,PROP-02103,arcilla-ridge,property,Insurance,2026-01-01,1769,GL-INSURA
EXP-056765,PROP-02103,arcilla-ridge,property,HOA,2026-04-01,361,GL-HOA
EXP-056766,PROP-02103,arcilla-ridge,property,HOA,2026-07-01,361,GL-HOA
EXP-056767,PROP-02103,arcilla-ridge,property,Utilities,2024-01-01,196,GL-UTILIT
EXP-056768,PROP-02103,arcilla-ridge,property,Utilities,2025-02-01,137,GL-UTILIT
EXP-056769,PROP-02103,arcilla-ridge,property,Marketing,2025-06-24,506,GL-MARKET
EXP-056770,PROP-02103,arcilla-ridge,property,Marketing,2026-04-28,412,GL-MARKET
EXP-056771,PROP-02103,arcilla-ridge,property,Marketing,2024-07-08,703,GL-MARKET
EXP-056772,PROP-02103,arcilla-ridge,property,Legal,2025-11-23,1294,GL-LEGAL
EXP-056773,PROP-02103,arcilla-ridge,property,Legal,2025-02-19,349,GL-LEGAL
EXP-056774,PROP-02103,arcilla-ridge,property,CapEx,2025-01-12,4524,GL-CAPEX
EXP-056775,PROP-02103,arcilla-ridge,property,CapEx,2024-03-08,2704,GL-CAPEX
EXP-056776,PROP-02103,arcilla-ridge,property,Turn,2025-03-10,1963,GL-TURN
EXP-056777,PROP-02103,arcilla-ridge,property,Turn,2026-07-17,2675,GL-TURN
EXP-056778,PROP-02103,arcilla-ridge,property,Turn,2023-12-10,2452,GL-TURN
EXP-056779,PROP-02104,arcilla-ridge,property,HOA,2023-10-01,412,GL-HOA
EXP-056780,PROP-02104,arcilla-ridge,property,HOA,2024-01-01,395,GL-HOA
EXP-056781,PROP-02104,arcilla-ridge,property,Insurance,2024-01-01,863,GL-INSURA
EXP-056782,PROP-02104,arcilla-ridge,property,HOA,2024-04-01,416,GL-HOA
EXP-056783,PROP-02104,arcilla-ridge,property,HOA,2024-07-01,403,GL-HOA
EXP-056784,PROP-02104,arcilla-ridge,property,HOA,2024-10-01,406,GL-HOA
EXP-056785,PROP-02104,arcilla-ridge,property,HOA,2025-01-01,404,GL-HOA
EXP-056786,PROP-02104,arcilla-ridge,property,Insurance,2025-01-01,961,GL-INSURA
EXP-056787,PROP-02104,arcilla-ridge,property,HOA,2025-04-01,397,GL-HOA
EXP-056788,PROP-02104,arcilla-ridge,property,HOA,2025-07-01,401,GL-HOA
EXP-056789,PROP-02104,arcilla-ridge,property,HOA,2025-10-01,400,GL-HOA
EXP-056790,PROP-02104,arcilla-ridge,property,HOA,2026-01-01,406,GL-HOA
EXP-056791,PROP-02104,arcilla-ridge,property,Insurance,2026-01-01,940,GL-INSURA
EXP-056792,PROP-02104,arcilla-ridge,property,HOA,2026-04-01,411,GL-HOA
EXP-056793,PROP-02104,arcilla-ridge,property,HOA,2026-07-01,404,GL-HOA
EXP-056794,PROP-02104,arcilla-ridge,property,Utilities,2024-07-01,308,GL-UTILIT
EXP-056795,PROP-02104,arcilla-ridge,property,Utilities,2024-08-01,97,GL-UTILIT
EXP-056796,PROP-02104,arcilla-ridge,property,Utilities,2026-09-01,158,GL-UTILIT
EXP-056797,PROP-02104,arcilla-ridge,property,Marketing,2024-03-30,422,GL-MARKET
EXP-056798,PROP-02104,arcilla-ridge,property,Marketing,2026-07-16,465,GL-MARKET
EXP-056799,PROP-02104,arcilla-ridge,property,Marketing,2025-01-11,446,GL-MARKET
EXP-056800,PROP-02104,arcilla-ridge,property,Legal,2025-07-28,833,GL-LEGAL
EXP-056801,PROP-02104,arcilla-ridge,property,Legal,2024-06-17,1227,GL-LEGAL
EXP-056802,PROP-02104,arcilla-ridge,property,CapEx,2023-12-12,6952,GL-CAPEX
EXP-056803,PROP-02104,arcilla-ridge,property,CapEx,2025-11-25,8018,GL-CAPEX
EXP-056804,PROP-02104,arcilla-ridge,property,Turn,2026-03-27,2392,GL-TURN
EXP-056805,PROP-02104,arcilla-ridge,property,Turn,2024-02-10,2749,GL-TURN
EXP-056806,PROP-02105,arcilla-ridge,property,HOA,2023-10-01,320,GL-HOA
EXP-056807,PROP-02105,arcilla-ridge,property,HOA,2024-01-01,320,GL-HOA
EXP-056808,PROP-02105,arcilla-ridge,property,Insurance,2024-01-01,1221,GL-INSURA
EXP-056809,PROP-02105,arcilla-ridge,property,HOA,2024-04-01,336,GL-HOA
EXP-056810,PROP-02105,arcilla-ridge,property,HOA,2024-07-01,338,GL-HOA
EXP-056811,PROP-02105,arcilla-ridge,property,HOA,2024-10-01,337,GL-HOA
EXP-056812,PROP-02105,arcilla-ridge,property,HOA,2025-01-01,339,GL-HOA
EXP-056813,PROP-02105,arcilla-ridge,property,Insurance,2025-01-01,1225,GL-INSURA
EXP-056814,PROP-02105,arcilla-ridge,property,HOA,2025-04-01,332,GL-HOA
EXP-056815,PROP-02105,arcilla-ridge,property,HOA,2025-07-01,338,GL-HOA
EXP-056816,PROP-02105,arcilla-ridge,property,HOA,2025-10-01,321,GL-HOA
EXP-056817,PROP-02105,arcilla-ridge,property,HOA,2026-01-01,323,GL-HOA
EXP-056818,PROP-02105,arcilla-ridge,property,Insurance,2026-01-01,1327,GL-INSURA
EXP-056819,PROP-02105,arcilla-ridge,property,HOA,2026-04-01,337,GL-HOA
EXP-056820,PROP-02105,arcilla-ridge,property,HOA,2026-07-01,334,GL-HOA
EXP-056821,PROP-02105,arcilla-ridge,property,Utilities,2024-07-01,99,GL-UTILIT
EXP-056822,PROP-02105,arcilla-ridge,property,Utilities,2024-08-01,240,GL-UTILIT
EXP-056823,PROP-02105,arcilla-ridge,property,Utilities,2025-09-01,188,GL-UTILIT
EXP-056824,PROP-02105,arcilla-ridge,property,Marketing,2024-07-13,536,GL-MARKET
EXP-056825,PROP-02105,arcilla-ridge,property,Marketing,2024-07-26,314,GL-MARKET
EXP-056826,PROP-02105,arcilla-ridge,property,Marketing,2023-10-03,403,GL-MARKET
EXP-056827,PROP-02105,arcilla-ridge,property,Marketing,2026-01-30,241,GL-MARKET
EXP-056828,PROP-02105,arcilla-ridge,property,Legal,2024-06-24,2159,GL-LEGAL
EXP-056829,PROP-02105,arcilla-ridge,property,Legal,2025-06-03,667,GL-LEGAL
EXP-056830,PROP-02105,arcilla-ridge,property,Legal,2024-11-10,830,GL-LEGAL
EXP-056831,PROP-02105,arcilla-ridge,property,CapEx,2024-11-04,9970,GL-CAPEX
EXP-056832,PROP-02105,arcilla-ridge,property,Turn,2026-08-14,3231,GL-TURN
EXP-056833,PROP-02105,arcilla-ridge,property,Turn,2025-08-16,1597,GL-TURN
EXP-056834,PROP-02105,arcilla-ridge,property,Turn,2026-04-30,2796,GL-TURN
EXP-056835,PROP-02106,arcilla-ridge,property,HOA,2023-10-01,150,GL-HOA
EXP-056836,PROP-02106,arcilla-ridge,property,HOA,2024-01-01,150,GL-HOA
EXP-056837,PROP-02106,arcilla-ridge,property,Insurance,2024-01-01,2065,GL-INSURA
EXP-056838,PROP-02106,arcilla-ridge,property,HOA,2024-04-01,153,GL-HOA
EXP-056839,PROP-02106,arcilla-ridge,property,HOA,2024-07-01,153,GL-HOA
EXP-056840,PROP-02106,arcilla-ridge,property,HOA,2024-10-01,154,GL-HOA
EXP-056841,PROP-02106,arcilla-ridge,property,HOA,2025-01-01,152,GL-HOA
EXP-056842,PROP-02106,arcilla-ridge,property,Insurance,2025-01-01,2161,GL-INSURA
EXP-056843,PROP-02106,arcilla-ridge,property,HOA,2025-04-01,151,GL-HOA
